Data File,Category,Sub-Category 1,Sub-Category 2,Sub-Category 3,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),YYYY
ghcn_snwd_ioda_20210329.nc,inputs,GHCN,DA,snow_depth,,,.nc,1177975,2021
ghcn_snwd_ioda_20211208.nc,inputs,GHCN,DA,snow_depth,,,.nc,1183090,2021
ghcn_snwd_ioda_20211222.nc,inputs,GHCN,DA,snow_depth,,,.nc,1174194,2021
ghcn_snwd_ioda_20211207.nc,inputs,GHCN,DA,snow_depth,,,.nc,1172983,2021
ghcn_snwd_ioda_20210805.nc,inputs,GHCN,DA,snow_depth,,,.nc,957136,2021
ghcn_snwd_ioda_20210211.nc,inputs,GHCN,DA,snow_depth,,,.nc,1233629,2021
ghcn_snwd_ioda_20210831.nc,inputs,GHCN,DA,snow_depth,,,.nc,956915,2021
ghcn_snwd_ioda_20211114.nc,inputs,GHCN,DA,snow_depth,,,.nc,1113589,2021
ghcn_snwd_ioda_20210509.nc,inputs,GHCN,DA,snow_depth,,,.nc,996309,2021
ghcn_snwd_ioda_20211028.nc,inputs,GHCN,DA,snow_depth,,,.nc,1027780,2021
ghcn_snwd_ioda_20211213.nc,inputs,GHCN,DA,snow_depth,,,.nc,1164166,2021
ghcn_snwd_ioda_20210414.nc,inputs,GHCN,DA,snow_depth,,,.nc,1150147,2021
ghcn_snwd_ioda_20210821.nc,inputs,GHCN,DA,snow_depth,,,.nc,923725,2021
ghcn_snwd_ioda_20210214.nc,inputs,GHCN,DA,snow_depth,,,.nc,1734066,2021
ghcn_snwd_ioda_20210511.nc,inputs,GHCN,DA,snow_depth,,,.nc,1005244,2021
ghcn_snwd_ioda_20210328.nc,inputs,GHCN,DA,snow_depth,,,.nc,1153583,2021
ghcn_snwd_ioda_20210814.nc,inputs,GHCN,DA,snow_depth,,,.nc,923001,2021
ghcn_snwd_ioda_20210116.nc,inputs,GHCN,DA,snow_depth,,,.nc,1673811,2021
ghcn_snwd_ioda_20210724.nc,inputs,GHCN,DA,snow_depth,,,.nc,886591,2021
ghcn_snwd_ioda_20210611.nc,inputs,GHCN,DA,snow_depth,,,.nc,957560,2021
ghcn_snwd_ioda_20211224.nc,inputs,GHCN,DA,snow_depth,,,.nc,1175110,2021
ghcn_snwd_ioda_20210422.nc,inputs,GHCN,DA,snow_depth,,,.nc,1150218,2021
ghcn_snwd_ioda_20211008.nc,inputs,GHCN,DA,snow_depth,,,.nc,1008534,2021
ghcn_snwd_ioda_20210828.nc,inputs,GHCN,DA,snow_depth,,,.nc,923356,2021
ghcn_snwd_ioda_20210702.nc,inputs,GHCN,DA,snow_depth,,,.nc,924095,2021
ghcn_snwd_ioda_20210528.nc,inputs,GHCN,DA,snow_depth,,,.nc,995004,2021
ghcn_snwd_ioda_20211223.nc,inputs,GHCN,DA,snow_depth,,,.nc,1164953,2021
ghcn_snwd_ioda_20210317.nc,inputs,GHCN,DA,snow_depth,,,.nc,1635489,2021
ghcn_snwd_ioda_20210406.nc,inputs,GHCN,DA,snow_depth,,,.nc,1150319,2021
ghcn_snwd_ioda_20210411.nc,inputs,GHCN,DA,snow_depth,,,.nc,1100992,2021
ghcn_snwd_ioda_20210903.nc,inputs,GHCN,DA,snow_depth,,,.nc,941846,2021
ghcn_snwd_ioda_20210306.nc,inputs,GHCN,DA,snow_depth,,,.nc,1203971,2021
ghcn_snwd_ioda_20210929.nc,inputs,GHCN,DA,snow_depth,,,.nc,947064,2021
ghcn_snwd_ioda_20210902.nc,inputs,GHCN,DA,snow_depth,,,.nc,942310,2021
ghcn_snwd_ioda_20210113.nc,inputs,GHCN,DA,snow_depth,,,.nc,1645556,2021
ghcn_snwd_ioda_20211209.nc,inputs,GHCN,DA,snow_depth,,,.nc,1202760,2021
ghcn_snwd_ioda_20211031.nc,inputs,GHCN,DA,snow_depth,,,.nc,1026937,2021
ghcn_snwd_ioda_20210916.nc,inputs,GHCN,DA,snow_depth,,,.nc,942424,2021
ghcn_snwd_ioda_20210301.nc,inputs,GHCN,DA,snow_depth,,,.nc,1660998,2021
ghcn_snwd_ioda_20210922.nc,inputs,GHCN,DA,snow_depth,,,.nc,942750,2021
ghcn_snwd_ioda_20211101.nc,inputs,GHCN,DA,snow_depth,,,.nc,1055696,2021
ghcn_snwd_ioda_20210302.nc,inputs,GHCN,DA,snow_depth,,,.nc,1636017,2021
ghcn_snwd_ioda_20210203.nc,inputs,GHCN,DA,snow_depth,,,.nc,1681034,2021
ghcn_snwd_ioda_20210826.nc,inputs,GHCN,DA,snow_depth,,,.nc,957385,2021
ghcn_snwd_ioda_20210727.nc,inputs,GHCN,DA,snow_depth,,,.nc,904087,2021
ghcn_snwd_ioda_20211214.nc,inputs,GHCN,DA,snow_depth,,,.nc,1159582,2021
ghcn_snwd_ioda_20211009.nc,inputs,GHCN,DA,snow_depth,,,.nc,999252,2021
ghcn_snwd_ioda_20211124.nc,inputs,GHCN,DA,snow_depth,,,.nc,1149774,2021
ghcn_snwd_ioda_20210531.nc,inputs,GHCN,DA,snow_depth,,,.nc,961809,2021
ghcn_snwd_ioda_20210722.nc,inputs,GHCN,DA,snow_depth,,,.nc,903772,2021
ghcn_snwd_ioda_20211202.nc,inputs,GHCN,DA,snow_depth,,,.nc,1157040,2021
ghcn_snwd_ioda_20211019.nc,inputs,GHCN,DA,snow_depth,,,.nc,1018334,2021
ghcn_snwd_ioda_20211129.nc,inputs,GHCN,DA,snow_depth,,,.nc,1162882,2021
ghcn_snwd_ioda_20210914.nc,inputs,GHCN,DA,snow_depth,,,.nc,942291,2021
ghcn_snwd_ioda_20210103.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655810,2021
ghcn_snwd_ioda_20211010.nc,inputs,GHCN,DA,snow_depth,,,.nc,999061,2021
ghcn_snwd_ioda_20210701.nc,inputs,GHCN,DA,snow_depth,,,.nc,942019,2021
ghcn_snwd_ioda_20211215.nc,inputs,GHCN,DA,snow_depth,,,.nc,1178870,2021
ghcn_snwd_ioda_20210424.nc,inputs,GHCN,DA,snow_depth,,,.nc,1075636,2021
ghcn_snwd_ioda_20210102.nc,inputs,GHCN,DA,snow_depth,,,.nc,1656159,2021
ghcn_snwd_ioda_20210819.nc,inputs,GHCN,DA,snow_depth,,,.nc,957319,2021
ghcn_snwd_ioda_20210530.nc,inputs,GHCN,DA,snow_depth,,,.nc,960213,2021
ghcn_snwd_ioda_20211027.nc,inputs,GHCN,DA,snow_depth,,,.nc,1042642,2021
ghcn_snwd_ioda_20210224.nc,inputs,GHCN,DA,snow_depth,,,.nc,1657131,2021
ghcn_snwd_ioda_20211016.nc,inputs,GHCN,DA,snow_depth,,,.nc,1013559,2021
ghcn_snwd_ioda_20211204.nc,inputs,GHCN,DA,snow_depth,,,.nc,1149270,2021
ghcn_snwd_ioda_20210627.nc,inputs,GHCN,DA,snow_depth,,,.nc,957169,2021
ghcn_snwd_ioda_20210630.nc,inputs,GHCN,DA,snow_depth,,,.nc,957851,2021
ghcn_snwd_ioda_20211117.nc,inputs,GHCN,DA,snow_depth,,,.nc,1118854,2021
ghcn_snwd_ioda_20211014.nc,inputs,GHCN,DA,snow_depth,,,.nc,1036337,2021
ghcn_snwd_ioda_20211229.nc,inputs,GHCN,DA,snow_depth,,,.nc,1641844,2021
ghcn_snwd_ioda_20210607.nc,inputs,GHCN,DA,snow_depth,,,.nc,942165,2021
ghcn_snwd_ioda_20211212.nc,inputs,GHCN,DA,snow_depth,,,.nc,1164730,2021
ghcn_snwd_ioda_20210324.nc,inputs,GHCN,DA,snow_depth,,,.nc,1202097,2021
ghcn_snwd_ioda_20210312.nc,inputs,GHCN,DA,snow_depth,,,.nc,1229829,2021
ghcn_snwd_ioda_20210131.nc,inputs,GHCN,DA,snow_depth,,,.nc,1657869,2021
ghcn_snwd_ioda_20210508.nc,inputs,GHCN,DA,snow_depth,,,.nc,996558,2021
ghcn_snwd_ioda_20210626.nc,inputs,GHCN,DA,snow_depth,,,.nc,956910,2021
ghcn_snwd_ioda_20210124.nc,inputs,GHCN,DA,snow_depth,,,.nc,1636977,2021
ghcn_snwd_ioda_20211121.nc,inputs,GHCN,DA,snow_depth,,,.nc,1113517,2021
ghcn_snwd_ioda_20210925.nc,inputs,GHCN,DA,snow_depth,,,.nc,957762,2021
ghcn_snwd_ioda_20210928.nc,inputs,GHCN,DA,snow_depth,,,.nc,959561,2021
ghcn_snwd_ioda_20211205.nc,inputs,GHCN,DA,snow_depth,,,.nc,1157898,2021
ghcn_snwd_ioda_20210705.nc,inputs,GHCN,DA,snow_depth,,,.nc,924111,2021
ghcn_snwd_ioda_20210518.nc,inputs,GHCN,DA,snow_depth,,,.nc,996530,2021
ghcn_snwd_ioda_20210718.nc,inputs,GHCN,DA,snow_depth,,,.nc,922570,2021
ghcn_snwd_ioda_20210915.nc,inputs,GHCN,DA,snow_depth,,,.nc,942511,2021
ghcn_snwd_ioda_20210127.nc,inputs,GHCN,DA,snow_depth,,,.nc,1713282,2021
ghcn_snwd_ioda_20211012.nc,inputs,GHCN,DA,snow_depth,,,.nc,1027599,2021
ghcn_snwd_ioda_20210419.nc,inputs,GHCN,DA,snow_depth,,,.nc,1114174,2021
ghcn_snwd_ioda_20211126.nc,inputs,GHCN,DA,snow_depth,,,.nc,1148953,2021
ghcn_snwd_ioda_20211210.nc,inputs,GHCN,DA,snow_depth,,,.nc,1198768,2021
ghcn_snwd_ioda_20211026.nc,inputs,GHCN,DA,snow_depth,,,.nc,1036557,2021
ghcn_snwd_ioda_20211119.nc,inputs,GHCN,DA,snow_depth,,,.nc,1149315,2021
ghcn_snwd_ioda_20210924.nc,inputs,GHCN,DA,snow_depth,,,.nc,942791,2021
ghcn_snwd_ioda_20210822.nc,inputs,GHCN,DA,snow_depth,,,.nc,923836,2021
ghcn_snwd_ioda_20210104.nc,inputs,GHCN,DA,snow_depth,,,.nc,1674320,2021
ghcn_snwd_ioda_20211230.nc,inputs,GHCN,DA,snow_depth,,,.nc,1230953,2021
ghcn_snwd_ioda_20210802.nc,inputs,GHCN,DA,snow_depth,,,.nc,957367,2021
ghcn_snwd_ioda_20210327.nc,inputs,GHCN,DA,snow_depth,,,.nc,1158680,2021
ghcn_snwd_ioda_20210128.nc,inputs,GHCN,DA,snow_depth,,,.nc,1686845,2021
ghcn_snwd_ioda_20210227.nc,inputs,GHCN,DA,snow_depth,,,.nc,1642128,2021
ghcn_snwd_ioda_20211029.nc,inputs,GHCN,DA,snow_depth,,,.nc,1027036,2021
ghcn_snwd_ioda_20210806.nc,inputs,GHCN,DA,snow_depth,,,.nc,957093,2021
ghcn_snwd_ioda_20211227.nc,inputs,GHCN,DA,snow_depth,,,.nc,1636193,2021
ghcn_snwd_ioda_20210716.nc,inputs,GHCN,DA,snow_depth,,,.nc,929334,2021
ghcn_snwd_ioda_20210321.nc,inputs,GHCN,DA,snow_depth,,,.nc,1183244,2021
ghcn_snwd_ioda_20210920.nc,inputs,GHCN,DA,snow_depth,,,.nc,959403,2021
ghcn_snwd_ioda_20210430.nc,inputs,GHCN,DA,snow_depth,,,.nc,1074591,2021
ghcn_snwd_ioda_20211128.nc,inputs,GHCN,DA,snow_depth,,,.nc,1153283,2021
ghcn_snwd_ioda_20210505.nc,inputs,GHCN,DA,snow_depth,,,.nc,1000936,2021
ghcn_snwd_ioda_20211127.nc,inputs,GHCN,DA,snow_depth,,,.nc,1150730,2021
ghcn_snwd_ioda_20211020.nc,inputs,GHCN,DA,snow_depth,,,.nc,1027474,2021
ghcn_snwd_ioda_20210808.nc,inputs,GHCN,DA,snow_depth,,,.nc,923904,2021
ghcn_snwd_ioda_20210519.nc,inputs,GHCN,DA,snow_depth,,,.nc,996040,2021
ghcn_snwd_ioda_20210517.nc,inputs,GHCN,DA,snow_depth,,,.nc,996519,2021
ghcn_snwd_ioda_20211201.nc,inputs,GHCN,DA,snow_depth,,,.nc,1162812,2021
ghcn_snwd_ioda_20210725.nc,inputs,GHCN,DA,snow_depth,,,.nc,886257,2021
ghcn_snwd_ioda_20210504.nc,inputs,GHCN,DA,snow_depth,,,.nc,1010441,2021
ghcn_snwd_ioda_20211218.nc,inputs,GHCN,DA,snow_depth,,,.nc,1158819,2021
ghcn_snwd_ioda_20210223.nc,inputs,GHCN,DA,snow_depth,,,.nc,1674826,2021
ghcn_snwd_ioda_20210318.nc,inputs,GHCN,DA,snow_depth,,,.nc,1229492,2021
ghcn_snwd_ioda_20210107.nc,inputs,GHCN,DA,snow_depth,,,.nc,1645673,2021
ghcn_snwd_ioda_20210101.nc,inputs,GHCN,DA,snow_depth,,,.nc,1655228,2021
ghcn_snwd_ioda_20210416.nc,inputs,GHCN,DA,snow_depth,,,.nc,1150966,2021
ghcn_snwd_ioda_20210803.nc,inputs,GHCN,DA,snow_depth,,,.nc,957763,2021
ghcn_snwd_ioda_20210219.nc,inputs,GHCN,DA,snow_depth,,,.nc,1714888,2021
ghcn_snwd_ioda_20210314.nc,inputs,GHCN,DA,snow_depth,,,.nc,1634110,2021
ghcn_snwd_ioda_20210408.nc,inputs,GHCN,DA,snow_depth,,,.nc,1149318,2021
ghcn_snwd_ioda_20210205.nc,inputs,GHCN,DA,snow_depth,,,.nc,1675288,2021
ghcn_snwd_ioda_20211025.nc,inputs,GHCN,DA,snow_depth,,,.nc,1036362,2021
ghcn_snwd_ioda_20210918.nc,inputs,GHCN,DA,snow_depth,,,.nc,957104,2021
ghcn_snwd_ioda_20210709.nc,inputs,GHCN,DA,snow_depth,,,.nc,957221,2021
ghcn_snwd_ioda_20211024.nc,inputs,GHCN,DA,snow_depth,,,.nc,1013170,2021
ghcn_snwd_ioda_20211103.nc,inputs,GHCN,DA,snow_depth,,,.nc,1055953,2021
ghcn_snwd_ioda_20210731.nc,inputs,GHCN,DA,snow_depth,,,.nc,894089,2021
ghcn_snwd_ioda_20210714.nc,inputs,GHCN,DA,snow_depth,,,.nc,957245,2021
ghcn_snwd_ioda_20210313.nc,inputs,GHCN,DA,snow_depth,,,.nc,1198426,2021
ghcn_snwd_ioda_20210121.nc,inputs,GHCN,DA,snow_depth,,,.nc,1636604,2021
ghcn_snwd_ioda_20210816.nc,inputs,GHCN,DA,snow_depth,,,.nc,957532,2021
ghcn_snwd_ioda_20210507.nc,inputs,GHCN,DA,snow_depth,,,.nc,999292,2021
ghcn_snwd_ioda_20210228.nc,inputs,GHCN,DA,snow_depth,,,.nc,1641579,2021
ghcn_snwd_ioda_20210331.nc,inputs,GHCN,DA,snow_depth,,,.nc,1158062,2021
ghcn_snwd_ioda_20211111.nc,inputs,GHCN,DA,snow_depth,,,.nc,1074657,2021
ghcn_snwd_ioda_20210204.nc,inputs,GHCN,DA,snow_depth,,,.nc,1676164,2021
ghcn_snwd_ioda_20210225.nc,inputs,GHCN,DA,snow_depth,,,.nc,1661871,2021
ghcn_snwd_ioda_20211115.nc,inputs,GHCN,DA,snow_depth,,,.nc,1149792,2021
ghcn_snwd_ioda_20210827.nc,inputs,GHCN,DA,snow_depth,,,.nc,957283,2021
ghcn_snwd_ioda_20210618.nc,inputs,GHCN,DA,snow_depth,,,.nc,956874,2021
ghcn_snwd_ioda_20211021.nc,inputs,GHCN,DA,snow_depth,,,.nc,1023239,2021
ghcn_snwd_ioda_20210222.nc,inputs,GHCN,DA,snow_depth,,,.nc,1694807,2021
ghcn_snwd_ioda_20210614.nc,inputs,GHCN,DA,snow_depth,,,.nc,941749,2021
ghcn_snwd_ioda_20210309.nc,inputs,GHCN,DA,snow_depth,,,.nc,1230087,2021
ghcn_snwd_ioda_20211125.nc,inputs,GHCN,DA,snow_depth,,,.nc,1114935,2021
ghcn_snwd_ioda_20210521.nc,inputs,GHCN,DA,snow_depth,,,.nc,996452,2021
ghcn_snwd_ioda_20210120.nc,inputs,GHCN,DA,snow_depth,,,.nc,1673814,2021
ghcn_snwd_ioda_20211112.nc,inputs,GHCN,DA,snow_depth,,,.nc,1095053,2021
ghcn_snwd_ioda_20210125.nc,inputs,GHCN,DA,snow_depth,,,.nc,1675365,2021
ghcn_snwd_ioda_20210427.nc,inputs,GHCN,DA,snow_depth,,,.nc,1076614,2021
ghcn_snwd_ioda_20211211.nc,inputs,GHCN,DA,snow_depth,,,.nc,1193680,2021
ghcn_snwd_ioda_20210126.nc,inputs,GHCN,DA,snow_depth,,,.nc,1686407,2021
ghcn_snwd_ioda_20210303.nc,inputs,GHCN,DA,snow_depth,,,.nc,1634837,2021
ghcn_snwd_ioda_20210307.nc,inputs,GHCN,DA,snow_depth,,,.nc,1203370,2021
ghcn_snwd_ioda_20210604.nc,inputs,GHCN,DA,snow_depth,,,.nc,942010,2021
ghcn_snwd_ioda_20210415.nc,inputs,GHCN,DA,snow_depth,,,.nc,1114914,2021
ghcn_snwd_ioda_20210118.nc,inputs,GHCN,DA,snow_depth,,,.nc,1674297,2021
ghcn_snwd_ioda_20211216.nc,inputs,GHCN,DA,snow_depth,,,.nc,1178958,2021
ghcn_snwd_ioda_20210810.nc,inputs,GHCN,DA,snow_depth,,,.nc,957371,2021
ghcn_snwd_ioda_20211225.nc,inputs,GHCN,DA,snow_depth,,,.nc,1174613,2021
ghcn_snwd_ioda_20210114.nc,inputs,GHCN,DA,snow_depth,,,.nc,1640809,2021
ghcn_snwd_ioda_20210426.nc,inputs,GHCN,DA,snow_depth,,,.nc,1082274,2021
ghcn_snwd_ioda_20210130.nc,inputs,GHCN,DA,snow_depth,,,.nc,1638488,2021
ghcn_snwd_ioda_20210815.nc,inputs,GHCN,DA,snow_depth,,,.nc,923008,2021
ghcn_snwd_ioda_20210308.nc,inputs,GHCN,DA,snow_depth,,,.nc,1634988,2021
ghcn_snwd_ioda_20200204.nc,inputs,GHCN,DA,snow_depth,,,.nc,921790,2020
ghcn_snwd_ioda_20200914.nc,inputs,GHCN,DA,snow_depth,,,.nc,713155,2020
ghcn_snwd_ioda_20200127.nc,inputs,GHCN,DA,snow_depth,,,.nc,922550,2020
ghcn_snwd_ioda_20201224.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329606,2020
ghcn_snwd_ioda_20200901.nc,inputs,GHCN,DA,snow_depth,,,.nc,696166,2020
ghcn_snwd_ioda_20201128.nc,inputs,GHCN,DA,snow_depth,,,.nc,860590,2020
ghcn_snwd_ioda_20200710.nc,inputs,GHCN,DA,snow_depth,,,.nc,696056,2020
ghcn_snwd_ioda_20200131.nc,inputs,GHCN,DA,snow_depth,,,.nc,922723,2020
ghcn_snwd_ioda_20201202.nc,inputs,GHCN,DA,snow_depth,,,.nc,1327409,2020
ghcn_snwd_ioda_20200929.nc,inputs,GHCN,DA,snow_depth,,,.nc,713415,2020
ghcn_snwd_ioda_20201015.nc,inputs,GHCN,DA,snow_depth,,,.nc,762411,2020
ghcn_snwd_ioda_20200831.nc,inputs,GHCN,DA,snow_depth,,,.nc,712768,2020
ghcn_snwd_ioda_20200206.nc,inputs,GHCN,DA,snow_depth,,,.nc,1336894,2020
ghcn_snwd_ioda_20200217.nc,inputs,GHCN,DA,snow_depth,,,.nc,919802,2020
ghcn_snwd_ioda_20201106.nc,inputs,GHCN,DA,snow_depth,,,.nc,807723,2020
ghcn_snwd_ioda_20200113.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329428,2020
ghcn_snwd_ioda_20200504.nc,inputs,GHCN,DA,snow_depth,,,.nc,755305,2020
ghcn_snwd_ioda_20201025.nc,inputs,GHCN,DA,snow_depth,,,.nc,819595,2020
ghcn_snwd_ioda_20200318.nc,inputs,GHCN,DA,snow_depth,,,.nc,880310,2020
ghcn_snwd_ioda_20200207.nc,inputs,GHCN,DA,snow_depth,,,.nc,1342525,2020
ghcn_snwd_ioda_20200402.nc,inputs,GHCN,DA,snow_depth,,,.nc,861691,2020
ghcn_snwd_ioda_20200526.nc,inputs,GHCN,DA,snow_depth,,,.nc,750305,2020
ghcn_snwd_ioda_20200609.nc,inputs,GHCN,DA,snow_depth,,,.nc,715211,2020
ghcn_snwd_ioda_20201203.nc,inputs,GHCN,DA,snow_depth,,,.nc,925265,2020
ghcn_snwd_ioda_20201110.nc,inputs,GHCN,DA,snow_depth,,,.nc,860707,2020
ghcn_snwd_ioda_20200329.nc,inputs,GHCN,DA,snow_depth,,,.nc,841604,2020
ghcn_snwd_ioda_20200712.nc,inputs,GHCN,DA,snow_depth,,,.nc,710915,2020
ghcn_snwd_ioda_20201217.nc,inputs,GHCN,DA,snow_depth,,,.nc,1369793,2020
ghcn_snwd_ioda_20200407.nc,inputs,GHCN,DA,snow_depth,,,.nc,838482,2020
ghcn_snwd_ioda_20200105.nc,inputs,GHCN,DA,snow_depth,,,.nc,920436,2020
ghcn_snwd_ioda_20200714.nc,inputs,GHCN,DA,snow_depth,,,.nc,695826,2020
ghcn_snwd_ioda_20201228.nc,inputs,GHCN,DA,snow_depth,,,.nc,1335712,2020
ghcn_snwd_ioda_20201126.nc,inputs,GHCN,DA,snow_depth,,,.nc,879603,2020
ghcn_snwd_ioda_20200815.nc,inputs,GHCN,DA,snow_depth,,,.nc,694987,2020
ghcn_snwd_ioda_20201102.nc,inputs,GHCN,DA,snow_depth,,,.nc,838331,2020
ghcn_snwd_ioda_20200608.nc,inputs,GHCN,DA,snow_depth,,,.nc,714599,2020
ghcn_snwd_ioda_20201105.nc,inputs,GHCN,DA,snow_depth,,,.nc,807538,2020
ghcn_snwd_ioda_20200917.nc,inputs,GHCN,DA,snow_depth,,,.nc,712738,2020
ghcn_snwd_ioda_20200829.nc,inputs,GHCN,DA,snow_depth,,,.nc,694814,2020
ghcn_snwd_ioda_20201210.nc,inputs,GHCN,DA,snow_depth,,,.nc,918126,2020
ghcn_snwd_ioda_20200704.nc,inputs,GHCN,DA,snow_depth,,,.nc,694751,2020
ghcn_snwd_ioda_20200123.nc,inputs,GHCN,DA,snow_depth,,,.nc,927835,2020
ghcn_snwd_ioda_20200606.nc,inputs,GHCN,DA,snow_depth,,,.nc,696509,2020
ghcn_snwd_ioda_20200907.nc,inputs,GHCN,DA,snow_depth,,,.nc,695440,2020
ghcn_snwd_ioda_20200221.nc,inputs,GHCN,DA,snow_depth,,,.nc,922928,2020
ghcn_snwd_ioda_20201114.nc,inputs,GHCN,DA,snow_depth,,,.nc,844980,2020
ghcn_snwd_ioda_20200411.nc,inputs,GHCN,DA,snow_depth,,,.nc,838241,2020
ghcn_snwd_ioda_20200203.nc,inputs,GHCN,DA,snow_depth,,,.nc,927584,2020
ghcn_snwd_ioda_20200219.nc,inputs,GHCN,DA,snow_depth,,,.nc,918667,2020
ghcn_snwd_ioda_20200706.nc,inputs,GHCN,DA,snow_depth,,,.nc,712800,2020
ghcn_snwd_ioda_20200424.nc,inputs,GHCN,DA,snow_depth,,,.nc,819523,2020
ghcn_snwd_ioda_20200525.nc,inputs,GHCN,DA,snow_depth,,,.nc,717631,2020
ghcn_snwd_ioda_20200622.nc,inputs,GHCN,DA,snow_depth,,,.nc,713700,2020
ghcn_snwd_ioda_20200214.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329380,2020
ghcn_snwd_ioda_20200117.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329868,2020
ghcn_snwd_ioda_20201221.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329536,2020
ghcn_snwd_ioda_20200211.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329575,2020
ghcn_snwd_ioda_20200110.nc,inputs,GHCN,DA,snow_depth,,,.nc,927704,2020
ghcn_snwd_ioda_20201023.nc,inputs,GHCN,DA,snow_depth,,,.nc,808725,2020
ghcn_snwd_ioda_20200310.nc,inputs,GHCN,DA,snow_depth,,,.nc,881063,2020
ghcn_snwd_ioda_20200405.nc,inputs,GHCN,DA,snow_depth,,,.nc,839614,2020
ghcn_snwd_ioda_20200209.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329778,2020
ghcn_snwd_ioda_20200820.nc,inputs,GHCN,DA,snow_depth,,,.nc,712657,2020
ghcn_snwd_ioda_20200403.nc,inputs,GHCN,DA,snow_depth,,,.nc,879623,2020
ghcn_snwd_ioda_20200108.nc,inputs,GHCN,DA,snow_depth,,,.nc,1327685,2020
ghcn_snwd_ioda_20200715.nc,inputs,GHCN,DA,snow_depth,,,.nc,712984,2020
ghcn_snwd_ioda_20201010.nc,inputs,GHCN,DA,snow_depth,,,.nc,755479,2020
ghcn_snwd_ioda_20200224.nc,inputs,GHCN,DA,snow_depth,,,.nc,919722,2020
ghcn_snwd_ioda_20200304.nc,inputs,GHCN,DA,snow_depth,,,.nc,917063,2020
ghcn_snwd_ioda_20200807.nc,inputs,GHCN,DA,snow_depth,,,.nc,696042,2020
ghcn_snwd_ioda_20200619.nc,inputs,GHCN,DA,snow_depth,,,.nc,713271,2020
ghcn_snwd_ioda_20200314.nc,inputs,GHCN,DA,snow_depth,,,.nc,916922,2020
ghcn_snwd_ioda_20200106.nc,inputs,GHCN,DA,snow_depth,,,.nc,1327896,2020
ghcn_snwd_ioda_20200223.nc,inputs,GHCN,DA,snow_depth,,,.nc,881397,2020
ghcn_snwd_ioda_20200607.nc,inputs,GHCN,DA,snow_depth,,,.nc,713363,2020
ghcn_snwd_ioda_20200610.nc,inputs,GHCN,DA,snow_depth,,,.nc,714480,2020
ghcn_snwd_ioda_20201201.nc,inputs,GHCN,DA,snow_depth,,,.nc,1328275,2020
ghcn_snwd_ioda_20200805.nc,inputs,GHCN,DA,snow_depth,,,.nc,712726,2020
ghcn_snwd_ioda_20200614.nc,inputs,GHCN,DA,snow_depth,,,.nc,696195,2020
ghcn_snwd_ioda_20201021.nc,inputs,GHCN,DA,snow_depth,,,.nc,803867,2020
ghcn_snwd_ioda_20201113.nc,inputs,GHCN,DA,snow_depth,,,.nc,850830,2020
ghcn_snwd_ioda_20200118.nc,inputs,GHCN,DA,snow_depth,,,.nc,1328563,2020
ghcn_snwd_ioda_20201026.nc,inputs,GHCN,DA,snow_depth,,,.nc,882327,2020
ghcn_snwd_ioda_20200309.nc,inputs,GHCN,DA,snow_depth,,,.nc,916887,2020
ghcn_snwd_ioda_20200510.nc,inputs,GHCN,DA,snow_depth,,,.nc,756134,2020
ghcn_snwd_ioda_20200529.nc,inputs,GHCN,DA,snow_depth,,,.nc,716514,2020
ghcn_snwd_ioda_20201020.nc,inputs,GHCN,DA,snow_depth,,,.nc,797416,2020
ghcn_snwd_ioda_20200323.nc,inputs,GHCN,DA,snow_depth,,,.nc,917200,2020
ghcn_snwd_ioda_20200103.nc,inputs,GHCN,DA,snow_depth,,,.nc,918262,2020
ghcn_snwd_ioda_20200602.nc,inputs,GHCN,DA,snow_depth,,,.nc,714465,2020
ghcn_snwd_ioda_20201004.nc,inputs,GHCN,DA,snow_depth,,,.nc,754263,2020
ghcn_snwd_ioda_20200509.nc,inputs,GHCN,DA,snow_depth,,,.nc,757753,2020
ghcn_snwd_ioda_20201215.nc,inputs,GHCN,DA,snow_depth,,,.nc,1340184,2020
ghcn_snwd_ioda_20200205.nc,inputs,GHCN,DA,snow_depth,,,.nc,1331009,2020
ghcn_snwd_ioda_20201101.nc,inputs,GHCN,DA,snow_depth,,,.nc,808513,2020
ghcn_snwd_ioda_20200828.nc,inputs,GHCN,DA,snow_depth,,,.nc,712669,2020
ghcn_snwd_ioda_20200208.nc,inputs,GHCN,DA,snow_depth,,,.nc,1331515,2020
ghcn_snwd_ioda_20201116.nc,inputs,GHCN,DA,snow_depth,,,.nc,859444,2020
ghcn_snwd_ioda_20200623.nc,inputs,GHCN,DA,snow_depth,,,.nc,713367,2020
ghcn_snwd_ioda_20200308.nc,inputs,GHCN,DA,snow_depth,,,.nc,880193,2020
ghcn_snwd_ioda_20200902.nc,inputs,GHCN,DA,snow_depth,,,.nc,712903,2020
