Data File,Category,Sub-Category 1,Sub-Category 2,Sub-Category 3,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),YYYY
ghcn_snwd_ioda_20160827.nc,inputs,snow_depth,DA,GHCN,,,.nc,695196,2016
ghcn_snwd_ioda_20160914.nc,inputs,snow_depth,DA,GHCN,,,.nc,695455,2016
ghcn_snwd_ioda_20160108.nc,inputs,snow_depth,DA,GHCN,,,.nc,963156,2016
ghcn_snwd_ioda_20160411.nc,inputs,snow_depth,DA,GHCN,,,.nc,850398,2016
ghcn_snwd_ioda_20160508.nc,inputs,snow_depth,DA,GHCN,,,.nc,715264,2016
ghcn_snwd_ioda_20160424.nc,inputs,snow_depth,DA,GHCN,,,.nc,757781,2016
ghcn_snwd_ioda_20160112.nc,inputs,snow_depth,DA,GHCN,,,.nc,963605,2016
ghcn_snwd_ioda_20161224.nc,inputs,snow_depth,DA,GHCN,,,.nc,919309,2016
ghcn_snwd_ioda_20161004.nc,inputs,snow_depth,DA,GHCN,,,.nc,752995,2016
ghcn_snwd_ioda_20160602.nc,inputs,snow_depth,DA,GHCN,,,.nc,714168,2016
ghcn_snwd_ioda_20160317.nc,inputs,snow_depth,DA,GHCN,,,.nc,879278,2016
ghcn_snwd_ioda_20160327.nc,inputs,snow_depth,DA,GHCN,,,.nc,851320,2016
ghcn_snwd_ioda_20161001.nc,inputs,snow_depth,DA,GHCN,,,.nc,750356,2016
ghcn_snwd_ioda_20160501.nc,inputs,snow_depth,DA,GHCN,,,.nc,757051,2016
ghcn_snwd_ioda_20160608.nc,inputs,snow_depth,DA,GHCN,,,.nc,712860,2016
ghcn_snwd_ioda_20160723.nc,inputs,snow_depth,DA,GHCN,,,.nc,710734,2016
ghcn_snwd_ioda_20161204.nc,inputs,snow_depth,DA,GHCN,,,.nc,880281,2016
ghcn_snwd_ioda_20160414.nc,inputs,snow_depth,DA,GHCN,,,.nc,819225,2016
ghcn_snwd_ioda_20160205.nc,inputs,snow_depth,DA,GHCN,,,.nc,943040,2016
ghcn_snwd_ioda_20160217.nc,inputs,snow_depth,DA,GHCN,,,.nc,928004,2016
ghcn_snwd_ioda_20160713.nc,inputs,snow_depth,DA,GHCN,,,.nc,713070,2016
ghcn_snwd_ioda_20160319.nc,inputs,snow_depth,DA,GHCN,,,.nc,880551,2016
ghcn_snwd_ioda_20160913.nc,inputs,snow_depth,DA,GHCN,,,.nc,695493,2016
ghcn_snwd_ioda_20160106.nc,inputs,snow_depth,DA,GHCN,,,.nc,943438,2016
ghcn_snwd_ioda_20161106.nc,inputs,snow_depth,DA,GHCN,,,.nc,787894,2016
ghcn_snwd_ioda_20160817.nc,inputs,snow_depth,DA,GHCN,,,.nc,713523,2016
ghcn_snwd_ioda_20160227.nc,inputs,snow_depth,DA,GHCN,,,.nc,879832,2016
ghcn_snwd_ioda_20160820.nc,inputs,snow_depth,DA,GHCN,,,.nc,695771,2016
ghcn_snwd_ioda_20160210.nc,inputs,snow_depth,DA,GHCN,,,.nc,965923,2016
ghcn_snwd_ioda_20160314.nc,inputs,snow_depth,DA,GHCN,,,.nc,881243,2016
ghcn_snwd_ioda_20161010.nc,inputs,snow_depth,DA,GHCN,,,.nc,754747,2016
ghcn_snwd_ioda_20160320.nc,inputs,snow_depth,DA,GHCN,,,.nc,879233,2016
ghcn_snwd_ioda_20161202.nc,inputs,snow_depth,DA,GHCN,,,.nc,878057,2016
ghcn_snwd_ioda_20160211.nc,inputs,snow_depth,DA,GHCN,,,.nc,944767,2016
ghcn_snwd_ioda_20161008.nc,inputs,snow_depth,DA,GHCN,,,.nc,752659,2016
ghcn_snwd_ioda_20160603.nc,inputs,snow_depth,DA,GHCN,,,.nc,713270,2016
ghcn_snwd_ioda_20160123.nc,inputs,snow_depth,DA,GHCN,,,.nc,1013001,2016
ghcn_snwd_ioda_20160928.nc,inputs,snow_depth,DA,GHCN,,,.nc,695954,2016
ghcn_snwd_ioda_20160813.nc,inputs,snow_depth,DA,GHCN,,,.nc,695385,2016
ghcn_snwd_ioda_20160417.nc,inputs,snow_depth,DA,GHCN,,,.nc,820667,2016
ghcn_snwd_ioda_20161214.nc,inputs,snow_depth,DA,GHCN,,,.nc,1327914,2016
ghcn_snwd_ioda_20160607.nc,inputs,snow_depth,DA,GHCN,,,.nc,713050,2016
ghcn_snwd_ioda_20160328.nc,inputs,snow_depth,DA,GHCN,,,.nc,861556,2016
ghcn_snwd_ioda_20160629.nc,inputs,snow_depth,DA,GHCN,,,.nc,695180,2016
ghcn_snwd_ioda_20160805.nc,inputs,snow_depth,DA,GHCN,,,.nc,713149,2016
ghcn_snwd_ioda_20160617.nc,inputs,snow_depth,DA,GHCN,,,.nc,695617,2016
ghcn_snwd_ioda_20161218.nc,inputs,snow_depth,DA,GHCN,,,.nc,1351216,2016
ghcn_snwd_ioda_20160721.nc,inputs,snow_depth,DA,GHCN,,,.nc,712356,2016
ghcn_snwd_ioda_20160728.nc,inputs,snow_depth,DA,GHCN,,,.nc,712631,2016
ghcn_snwd_ioda_20161120.nc,inputs,snow_depth,DA,GHCN,,,.nc,860157,2016
ghcn_snwd_ioda_20161009.nc,inputs,snow_depth,DA,GHCN,,,.nc,752595,2016
ghcn_snwd_ioda_20161123.nc,inputs,snow_depth,DA,GHCN,,,.nc,839337,2016
ghcn_snwd_ioda_20161028.nc,inputs,snow_depth,DA,GHCN,,,.nc,777753,2016
ghcn_snwd_ioda_20160725.nc,inputs,snow_depth,DA,GHCN,,,.nc,713258,2016
ghcn_snwd_ioda_20160803.nc,inputs,snow_depth,DA,GHCN,,,.nc,713288,2016
ghcn_snwd_ioda_20160815.nc,inputs,snow_depth,DA,GHCN,,,.nc,713939,2016
ghcn_snwd_ioda_20160212.nc,inputs,snow_depth,DA,GHCN,,,.nc,934316,2016
ghcn_snwd_ioda_20161227.nc,inputs,snow_depth,DA,GHCN,,,.nc,919906,2016
ghcn_snwd_ioda_20161114.nc,inputs,snow_depth,DA,GHCN,,,.nc,803189,2016
ghcn_snwd_ioda_20160323.nc,inputs,snow_depth,DA,GHCN,,,.nc,852144,2016
ghcn_snwd_ioda_20160909.nc,inputs,snow_depth,DA,GHCN,,,.nc,695224,2016
ghcn_snwd_ioda_20160419.nc,inputs,snow_depth,DA,GHCN,,,.nc,818677,2016
ghcn_snwd_ioda_20160811.nc,inputs,snow_depth,DA,GHCN,,,.nc,713505,2016
ghcn_snwd_ioda_20160829.nc,inputs,snow_depth,DA,GHCN,,,.nc,713967,2016
ghcn_snwd_ioda_20160627.nc,inputs,snow_depth,DA,GHCN,,,.nc,695903,2016
ghcn_snwd_ioda_20160927.nc,inputs,snow_depth,DA,GHCN,,,.nc,712748,2016
ghcn_snwd_ioda_20160905.nc,inputs,snow_depth,DA,GHCN,,,.nc,694530,2016
ghcn_snwd_ioda_20160904.nc,inputs,snow_depth,DA,GHCN,,,.nc,710209,2016
ghcn_snwd_ioda_20160103.nc,inputs,snow_depth,DA,GHCN,,,.nc,927421,2016
ghcn_snwd_ioda_20160730.nc,inputs,snow_depth,DA,GHCN,,,.nc,710182,2016
ghcn_snwd_ioda_20160705.nc,inputs,snow_depth,DA,GHCN,,,.nc,713085,2016
ghcn_snwd_ioda_20160101.nc,inputs,snow_depth,DA,GHCN,,,.nc,926982,2016
ghcn_snwd_ioda_20161002.nc,inputs,snow_depth,DA,GHCN,,,.nc,750390,2016
ghcn_snwd_ioda_20161217.nc,inputs,snow_depth,DA,GHCN,,,.nc,1350709,2016
ghcn_snwd_ioda_20160409.nc,inputs,snow_depth,DA,GHCN,,,.nc,851051,2016
ghcn_snwd_ioda_20160605.nc,inputs,snow_depth,DA,GHCN,,,.nc,695654,2016
ghcn_snwd_ioda_20160331.nc,inputs,snow_depth,DA,GHCN,,,.nc,850936,2016
ghcn_snwd_ioda_20160116.nc,inputs,snow_depth,DA,GHCN,,,.nc,933557,2016
ghcn_snwd_ioda_20160519.nc,inputs,snow_depth,DA,GHCN,,,.nc,714208,2016
ghcn_snwd_ioda_20161122.nc,inputs,snow_depth,DA,GHCN,,,.nc,860466,2016
ghcn_snwd_ioda_20160916.nc,inputs,snow_depth,DA,GHCN,,,.nc,695928,2016
ghcn_snwd_ioda_20160716.nc,inputs,snow_depth,DA,GHCN,,,.nc,694656,2016
ghcn_snwd_ioda_20161127.nc,inputs,snow_depth,DA,GHCN,,,.nc,845203,2016
ghcn_snwd_ioda_20160527.nc,inputs,snow_depth,DA,GHCN,,,.nc,675088,2016
ghcn_snwd_ioda_20160121.nc,inputs,snow_depth,DA,GHCN,,,.nc,1006764,2016
ghcn_snwd_ioda_20160518.nc,inputs,snow_depth,DA,GHCN,,,.nc,714304,2016
ghcn_snwd_ioda_20160807.nc,inputs,snow_depth,DA,GHCN,,,.nc,695651,2016
ghcn_snwd_ioda_20161212.nc,inputs,snow_depth,DA,GHCN,,,.nc,1335628,2016
ghcn_snwd_ioda_20161022.nc,inputs,snow_depth,DA,GHCN,,,.nc,756291,2016
ghcn_snwd_ioda_20160324.nc,inputs,snow_depth,DA,GHCN,,,.nc,917933,2016
ghcn_snwd_ioda_20160628.nc,inputs,snow_depth,DA,GHCN,,,.nc,695500,2016
ghcn_snwd_ioda_20160202.nc,inputs,snow_depth,DA,GHCN,,,.nc,963013,2016
ghcn_snwd_ioda_20160531.nc,inputs,snow_depth,DA,GHCN,,,.nc,676760,2016
ghcn_snwd_ioda_20160127.nc,inputs,snow_depth,DA,GHCN,,,.nc,950480,2016
ghcn_snwd_ioda_20161206.nc,inputs,snow_depth,DA,GHCN,,,.nc,920025,2016
ghcn_snwd_ioda_20161126.nc,inputs,snow_depth,DA,GHCN,,,.nc,838720,2016
ghcn_snwd_ioda_20160218.nc,inputs,snow_depth,DA,GHCN,,,.nc,920214,2016
ghcn_snwd_ioda_20160806.nc,inputs,snow_depth,DA,GHCN,,,.nc,695237,2016
ghcn_snwd_ioda_20160618.nc,inputs,snow_depth,DA,GHCN,,,.nc,710253,2016
ghcn_snwd_ioda_20160302.nc,inputs,snow_depth,DA,GHCN,,,.nc,925908,2016
ghcn_snwd_ioda_20161115.nc,inputs,snow_depth,DA,GHCN,,,.nc,807819,2016
ghcn_snwd_ioda_20161121.nc,inputs,snow_depth,DA,GHCN,,,.nc,878151,2016
ghcn_snwd_ioda_20160509.nc,inputs,snow_depth,DA,GHCN,,,.nc,751043,2016
ghcn_snwd_ioda_20161124.nc,inputs,snow_depth,DA,GHCN,,,.nc,839712,2016
ghcn_snwd_ioda_20160511.nc,inputs,snow_depth,DA,GHCN,,,.nc,716794,2016
ghcn_snwd_ioda_20160206.nc,inputs,snow_depth,DA,GHCN,,,.nc,920952,2016
ghcn_snwd_ioda_20160415.nc,inputs,snow_depth,DA,GHCN,,,.nc,819214,2016
ghcn_snwd_ioda_20160809.nc,inputs,snow_depth,DA,GHCN,,,.nc,713408,2016
ghcn_snwd_ioda_20161220.nc,inputs,snow_depth,DA,GHCN,,,.nc,1328648,2016
ghcn_snwd_ioda_20160814.nc,inputs,snow_depth,DA,GHCN,,,.nc,695540,2016
ghcn_snwd_ioda_20160120.nc,inputs,snow_depth,DA,GHCN,,,.nc,986845,2016
ghcn_snwd_ioda_20160312.nc,inputs,snow_depth,DA,GHCN,,,.nc,850921,2016
ghcn_snwd_ioda_20160801.nc,inputs,snow_depth,DA,GHCN,,,.nc,713889,2016
ghcn_snwd_ioda_20160619.nc,inputs,snow_depth,DA,GHCN,,,.nc,710400,2016
ghcn_snwd_ioda_20160306.nc,inputs,snow_depth,DA,GHCN,,,.nc,882507,2016
ghcn_snwd_ioda_20160630.nc,inputs,snow_depth,DA,GHCN,,,.nc,695316,2016
ghcn_snwd_ioda_20160825.nc,inputs,snow_depth,DA,GHCN,,,.nc,713824,2016
ghcn_snwd_ioda_20161013.nc,inputs,snow_depth,DA,GHCN,,,.nc,755919,2016
ghcn_snwd_ioda_20161219.nc,inputs,snow_depth,DA,GHCN,,,.nc,1340958,2016
ghcn_snwd_ioda_20161105.nc,inputs,snow_depth,DA,GHCN,,,.nc,787709,2016
ghcn_snwd_ioda_20161216.nc,inputs,snow_depth,DA,GHCN,,,.nc,1328802,2016
ghcn_snwd_ioda_20160226.nc,inputs,snow_depth,DA,GHCN,,,.nc,919013,2016
ghcn_snwd_ioda_20160911.nc,inputs,snow_depth,DA,GHCN,,,.nc,710003,2016
ghcn_snwd_ioda_20160413.nc,inputs,snow_depth,DA,GHCN,,,.nc,836856,2016
ghcn_snwd_ioda_20160220.nc,inputs,snow_depth,DA,GHCN,,,.nc,881742,2016
ghcn_snwd_ioda_20160831.nc,inputs,snow_depth,DA,GHCN,,,.nc,713555,2016
ghcn_snwd_ioda_20160422.nc,inputs,snow_depth,DA,GHCN,,,.nc,768958,2016
ghcn_snwd_ioda_20161027.nc,inputs,snow_depth,DA,GHCN,,,.nc,777678,2016
ghcn_snwd_ioda_20160130.nc,inputs,snow_depth,DA,GHCN,,,.nc,927222,2016
ghcn_snwd_ioda_20160729.nc,inputs,snow_depth,DA,GHCN,,,.nc,712761,2016
ghcn_snwd_ioda_20160504.nc,inputs,snow_depth,DA,GHCN,,,.nc,751067,2016
ghcn_snwd_ioda_20160228.nc,inputs,snow_depth,DA,GHCN,,,.nc,861848,2016
ghcn_snwd_ioda_20160703.nc,inputs,snow_depth,DA,GHCN,,,.nc,695011,2016
ghcn_snwd_ioda_20160819.nc,inputs,snow_depth,DA,GHCN,,,.nc,713322,2016
ghcn_snwd_ioda_20161226.nc,inputs,snow_depth,DA,GHCN,,,.nc,919770,2016
ghcn_snwd_ioda_20160525.nc,inputs,snow_depth,DA,GHCN,,,.nc,675188,2016
ghcn_snwd_ioda_20160715.nc,inputs,snow_depth,DA,GHCN,,,.nc,712781,2016
ghcn_snwd_ioda_20160923.nc,inputs,snow_depth,DA,GHCN,,,.nc,712752,2016
ghcn_snwd_ioda_20161102.nc,inputs,snow_depth,DA,GHCN,,,.nc,796413,2016
ghcn_snwd_ioda_20161030.nc,inputs,snow_depth,DA,GHCN,,,.nc,767369,2016
ghcn_snwd_ioda_20160908.nc,inputs,snow_depth,DA,GHCN,,,.nc,695446,2016
ghcn_snwd_ioda_20161209.nc,inputs,snow_depth,DA,GHCN,,,.nc,1329019,2016
ghcn_snwd_ioda_20160717.nc,inputs,snow_depth,DA,GHCN,,,.nc,694889,2016
ghcn_snwd_ioda_20160902.nc,inputs,snow_depth,DA,GHCN,,,.nc,695832,2016
ghcn_snwd_ioda_20160208.nc,inputs,snow_depth,DA,GHCN,,,.nc,933543,2016
ghcn_snwd_ioda_20161129.nc,inputs,snow_depth,DA,GHCN,,,.nc,881264,2016
ghcn_snwd_ioda_20161116.nc,inputs,snow_depth,DA,GHCN,,,.nc,817490,2016
ghcn_snwd_ioda_20161221.nc,inputs,snow_depth,DA,GHCN,,,.nc,926701,2016
ghcn_snwd_ioda_20160706.nc,inputs,snow_depth,DA,GHCN,,,.nc,713370,2016
ghcn_snwd_ioda_20160401.nc,inputs,snow_depth,DA,GHCN,,,.nc,861449,2016
ghcn_snwd_ioda_20160223.nc,inputs,snow_depth,DA,GHCN,,,.nc,917952,2016
ghcn_snwd_ioda_20160213.nc,inputs,snow_depth,DA,GHCN,,,.nc,933495,2016
ghcn_snwd_ioda_20160610.nc,inputs,snow_depth,DA,GHCN,,,.nc,712968,2016
ghcn_snwd_ioda_20160321.nc,inputs,snow_depth,DA,GHCN,,,.nc,917266,2016
ghcn_snwd_ioda_20160719.nc,inputs,snow_depth,DA,GHCN,,,.nc,713097,2016
ghcn_snwd_ioda_20160514.nc,inputs,snow_depth,DA,GHCN,,,.nc,697035,2016
ghcn_snwd_ioda_20161024.nc,inputs,snow_depth,DA,GHCN,,,.nc,767052,2016
ghcn_snwd_ioda_20160114.nc,inputs,snow_depth,DA,GHCN,,,.nc,950532,2016
ghcn_snwd_ioda_20160430.nc,inputs,snow_depth,DA,GHCN,,,.nc,770040,2016
ghcn_snwd_ioda_20160503.nc,inputs,snow_depth,DA,GHCN,,,.nc,751987,2016
ghcn_snwd_ioda_20160209.nc,inputs,snow_depth,DA,GHCN,,,.nc,965116,2016
ghcn_snwd_ioda_20160214.nc,inputs,snow_depth,DA,GHCN,,,.nc,922648,2016
ghcn_snwd_ioda_20160426.nc,inputs,snow_depth,DA,GHCN,,,.nc,770002,2016
ghcn_snwd_ioda_20160311.nc,inputs,snow_depth,DA,GHCN,,,.nc,879278,2016
ghcn_snwd_ioda_20161110.nc,inputs,snow_depth,DA,GHCN,,,.nc,798062,2016
ghcn_snwd_ioda_20160919.nc,inputs,snow_depth,DA,GHCN,,,.nc,712701,2016
ghcn_snwd_ioda_20160718.nc,inputs,snow_depth,DA,GHCN,,,.nc,713222,2016
ghcn_snwd_ioda_20160201.nc,inputs,snow_depth,DA,GHCN,,,.nc,965186,2016
ghcn_snwd_ioda_20160925.nc,inputs,snow_depth,DA,GHCN,,,.nc,711015,2016
ghcn_snwd_ioda_20160826.nc,inputs,snow_depth,DA,GHCN,,,.nc,713520,2016
ghcn_snwd_ioda_20160926.nc,inputs,snow_depth,DA,GHCN,,,.nc,712982,2016
ghcn_snwd_ioda_20161031.nc,inputs,snow_depth,DA,GHCN,,,.nc,787197,2016
ghcn_snwd_ioda_20160113.nc,inputs,snow_depth,DA,GHCN,,,.nc,965701,2016
ghcn_snwd_ioda_20161003.nc,inputs,snow_depth,DA,GHCN,,,.nc,752786,2016
ghcn_snwd_ioda_20161108.nc,inputs,snow_depth,DA,GHCN,,,.nc,798170,2016
ghcn_snwd_ioda_20160601.nc,inputs,snow_depth,DA,GHCN,,,.nc,714556,2016
ghcn_snwd_ioda_20160421.nc,inputs,snow_depth,DA,GHCN,,,.nc,769758,2016
ghcn_snwd_ioda_20160102.nc,inputs,snow_depth,DA,GHCN,,,.nc,927054,2016
ghcn_snwd_ioda_20160404.nc,inputs,snow_depth,DA,GHCN,,,.nc,878376,2016
ghcn_snwd_ioda_20161203.nc,inputs,snow_depth,DA,GHCN,,,.nc,878972,2016
ghcn_snwd_ioda_20161231.nc,inputs,snow_depth,DA,GHCN,,,.nc,918572,2016
ghcn_snwd_ioda_20160614.nc,inputs,snow_depth,DA,GHCN,,,.nc,712645,2016
ghcn_snwd_ioda_20160924.nc,inputs,snow_depth,DA,GHCN,,,.nc,695288,2016
ghcn_snwd_ioda_20160403.nc,inputs,snow_depth,DA,GHCN,,,.nc,860776,2016
ghcn_snwd_ioda_20161215.nc,inputs,snow_depth,DA,GHCN,,,.nc,1329872,2016
ghcn_snwd_ioda_20160830.nc,inputs,snow_depth,DA,GHCN,,,.nc,713295,2016
ghcn_snwd_ioda_20161020.nc,inputs,snow_depth,DA,GHCN,,,.nc,762362,2016
ghcn_snwd_ioda_20161210.nc,inputs,snow_depth,DA,GHCN,,,.nc,919994,2016
ghcn_snwd_ioda_20160615.nc,inputs,snow_depth,DA,GHCN,,,.nc,695931,2016
ghcn_snwd_ioda_20160428.nc,inputs,snow_depth,DA,GHCN,,,.nc,770040,2016
ghcn_snwd_ioda_20160215.nc,inputs,snow_depth,DA,GHCN,,,.nc,971378,2016
ghcn_snwd_ioda_20160402.nc,inputs,snow_depth,DA,GHCN,,,.nc,845646,2016
ghcn_snwd_ioda_20160224.nc,inputs,snow_depth,DA,GHCN,,,.nc,918306,2016
ghcn_snwd_ioda_20160704.nc,inputs,snow_depth,DA,GHCN,,,.nc,695824,2016
ghcn_snwd_ioda_20160625.nc,inputs,snow_depth,DA,GHCN,,,.nc,710103,2016
ghcn_snwd_ioda_20160111.nc,inputs,snow_depth,DA,GHCN,,,.nc,970114,2016
ghcn_snwd_ioda_20160613.nc,inputs,snow_depth,DA,GHCN,,,.nc,713046,2016
ghcn_snwd_ioda_20160712.nc,inputs,snow_depth,DA,GHCN,,,.nc,712938,2016
ghcn_snwd_ioda_20161006.nc,inputs,snow_depth,DA,GHCN,,,.nc,755204,2016
ghcn_snwd_ioda_20161113.nc,inputs,snow_depth,DA,GHCN,,,.nc,788419,2016
ghcn_snwd_ioda_20160824.nc,inputs,snow_depth,DA,GHCN,,,.nc,713717,2016
ghcn_snwd_ioda_20161223.nc,inputs,snow_depth,DA,GHCN,,,.nc,921965,2016
ghcn_snwd_ioda_20160410.nc,inputs,snow_depth,DA,GHCN,,,.nc,840419,2016
ghcn_snwd_ioda_20160822.nc,inputs,snow_depth,DA,GHCN,,,.nc,713856,2016
