Data File,Dataset Type,Category,Resolution (C),Ocean Resolution (mx),Data Format,File Size (Bytes),Version (YYYY),Sub-Category 1,Sub-Category 2,Sub-Category 3
ne_10m_ocean.prj,inputs,shapefiles,,,.prj,145,,NaturalEarth,natural_earth,
ne_110m_graticules_5.shp,inputs,shapefiles,,,.shp,906364,,NaturalEarth,natural_earth,
ne_10m_geography_regions_elevation_points.shp,inputs,shapefiles,,,.shp,20008,,NaturalEarth,natural_earth,
ne_50m_ocean.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_ocean.shp,inputs,shapefiles,,,.shp,7176016,,NaturalEarth,natural_earth,
ne_10m_geographic_lines.README.html,inputs,shapefiles,,,.html,21865,,NaturalEarth,natural_earth,
ne_50m_lakes.shp,inputs,shapefiles,,,.shp,231984,,NaturalEarth,natural_earth,
ne_50m_rivers_lake_centerlines_scale_rank.shp,inputs,shapefiles,,,.shp,512220,,NaturalEarth,natural_earth,
ne_10m_coastline.dbf,inputs,shapefiles,,,.dbf,392765,,NaturalEarth,natural_earth,
ne_50m_coastline.prj,inputs,shapefiles,,,.prj,143,,NaturalEarth,natural_earth,
ne_10m_graticules_10.shp,inputs,shapefiles,,,.shp,426700,,NaturalEarth,natural_earth,
ne_10m_land_scale_rank.README.html,inputs,shapefiles,,,.html,22761,,NaturalEarth,natural_earth,
ne_10m_reefs.shp,inputs,shapefiles,,,.shp,244844,,NaturalEarth,natural_earth,
ne_50m_geographic_lines.shp,inputs,shapefiles,,,.shp,38836,,NaturalEarth,natural_earth,
ne_110m_graticules_5.dbf,inputs,shapefiles,,,.dbf,4612,,NaturalEarth,natural_earth,
ne_110m_land.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_lakes.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_graticules_30.dbf,inputs,shapefiles,,,.dbf,922,,NaturalEarth,natural_earth,
ne_50m_graticules_15.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_50m_rivers_lake_centerlines.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
.DS_Store,inputs,shapefiles,,,,6148,,NaturalEarth,natural_earth,
ne_10m_bathymetry_B_9000.shp,inputs,shapefiles,,,.shp,11268,,NaturalEarth,natural_earth,
ne_50m_lakes_historic.dbf,inputs,shapefiles,,,.dbf,13814,,NaturalEarth,natural_earth,
ne_50m_graticules_15.README.html,inputs,shapefiles,,,.html,26697,,NaturalEarth,natural_earth,
ne_10m_bathymetry_K_200.README.html,inputs,shapefiles,,,.html,30890,,NaturalEarth,natural_earth,
ne_50m_glaciated_areas.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_antarctic_ice_shelves_polys.shp,inputs,shapefiles,,,.shp,83960,,NaturalEarth,natural_earth,
ne_10m_rivers_north_america.shx,inputs,shapefiles,,,.shx,42180,,NaturalEarth,natural_earth,
ne_50m_geography_regions_points.shx,inputs,shapefiles,,,.shx,1396,,NaturalEarth,natural_earth,
ne_10m_ocean.README.html,inputs,shapefiles,,,.html,22965,,NaturalEarth,natural_earth,
ne_50m_graticules_20.README.html,inputs,shapefiles,,,.html,26697,,NaturalEarth,natural_earth,
ne_10m_bathymetry_D_7000.dbf,inputs,shapefiles,,,.dbf,2725,,NaturalEarth,natural_earth,
ne_10m_rivers_lake_centerlines.shx,inputs,shapefiles,,,.shx,11740,,NaturalEarth,natural_earth,
ne_110m_graticules_15.shp,inputs,shapefiles,,,.shp,276028,,NaturalEarth,natural_earth,
ne_110m_geography_regions_polys.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_110m_geography_regions_polys.dbf,inputs,shapefiles,,,.dbf,391630,,NaturalEarth,natural_earth,
ne_10m_land_ocean_seams.README.html,inputs,shapefiles,,,.html,24169,,NaturalEarth,natural_earth,
ne_10m_bathymetry_L_0.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_bathymetry_G_4000.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_rivers_europe.README.html,inputs,shapefiles,,,.html,33397,,NaturalEarth,natural_earth,
ne_110m_graticules_1.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_land.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_110m_wgs84_bounding_box.shp,inputs,shapefiles,,,.shp,4556,,NaturalEarth,natural_earth,
ne_10m_bathymetry_L_0.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_graticules_1.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_50m_graticules_5.shp,inputs,shapefiles,,,.shp,906364,,NaturalEarth,natural_earth,
ne_10m_lakes_europe.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_antarctic_ice_shelves_polys.dbf,inputs,shapefiles,,,.dbf,28336,,NaturalEarth,natural_earth,
ne_50m_rivers_lake_centerlines.README.html,inputs,shapefiles,,,.html,25391,,NaturalEarth,natural_earth,
ne_50m_lakes_historic.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_minor_islands_coastline.shp,inputs,shapefiles,,,.shp,714268,,NaturalEarth,natural_earth,
ne_50m_antarctic_ice_shelves_lines.shp,inputs,shapefiles,,,.shp,36596,,NaturalEarth,natural_earth,
ne_50m_graticules_20.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_geography_regions_points.shp,inputs,shapefiles,,,.shp,6680,,NaturalEarth,natural_earth,
ne_110m_wgs84_bounding_box.dbf,inputs,shapefiles,,,.dbf,132,,NaturalEarth,natural_earth,
ne_110m_glaciated_areas.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_110m_geography_marine_polys.dbf,inputs,shapefiles,,,.dbf,201195,,NaturalEarth,natural_earth,
ne_50m_graticules_30.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_bathymetry_D_7000.README.html,inputs,shapefiles,,,.html,30890,,NaturalEarth,natural_earth,
ne_50m_wgs84_bounding_box.shp,inputs,shapefiles,,,.shp,8876,,NaturalEarth,natural_earth,
ne_10m_geography_regions_points.shx,inputs,shapefiles,,,.shx,1980,,NaturalEarth,natural_earth,
ne_50m_land.shx,inputs,shapefiles,,,.shx,11460,,NaturalEarth,natural_earth,
ne_10m_bathymetry_I_2000.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_coastline.README.html,inputs,shapefiles,,,.html,22376,,NaturalEarth,natural_earth,
ne_10m_land_scale_rank.shx,inputs,shapefiles,,,.shx,32804,,NaturalEarth,natural_earth,
ne_10m_geography_regions_polys.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_graticules_1.shp,inputs,shapefiles,,,.shp,6205036,,NaturalEarth,natural_earth,
ne_10m_bathymetry_A_10000.shx,inputs,shapefiles,,,.shx,124,,NaturalEarth,natural_earth,
ne_10m_ocean.dbf,inputs,shapefiles,,,.dbf,138,,NaturalEarth,natural_earth,
ne_110m_graticules_1.shp,inputs,shapefiles,,,.shp,6205036,,NaturalEarth,natural_earth,
ne_10m_rivers_lake_centerlines_scale_rank.README.html,inputs,shapefiles,,,.html,33397,,NaturalEarth,natural_earth,
ne_110m_geography_regions_points.dbf,inputs,shapefiles,,,.dbf,20942,,NaturalEarth,natural_earth,
ne_110m_glaciated_areas.shx,inputs,shapefiles,,,.shx,188,,NaturalEarth,natural_earth,
ne_10m_bathymetry_B_9000.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_graticules_15.shp,inputs,shapefiles,,,.shp,276028,,NaturalEarth,natural_earth,
ne_10m_land_scale_rank.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_wgs84_bounding_box.dbf,inputs,shapefiles,,,.dbf,132,,NaturalEarth,natural_earth,
ne_10m_minor_islands_coastline.README.html,inputs,shapefiles,,,.html,24176,,NaturalEarth,natural_earth,
ne_50m_geography_regions_polys.README.html,inputs,shapefiles,,,.html,237793,,NaturalEarth,natural_earth,
ne_10m_graticules_1.dbf,inputs,shapefiles,,,.dbf,20675,,NaturalEarth,natural_earth,
ne_110m_geographic_lines.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_graticules_10.shx,inputs,shapefiles,,,.shx,524,,NaturalEarth,natural_earth,
ne_110m_land.README.html,inputs,shapefiles,,,.html,21649,,NaturalEarth,natural_earth,
ne_110m_graticules_20.shx,inputs,shapefiles,,,.shx,316,,NaturalEarth,natural_earth,
ne_50m_geography_regions_elevation_points.dbf,inputs,shapefiles,,,.dbf,579460,,NaturalEarth,natural_earth,
ne_10m_minor_islands.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_50m_rivers_lake_centerlines_scale_rank.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_bathymetry_E_6000.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_playas.README.html,inputs,shapefiles,,,.html,21581,,NaturalEarth,natural_earth,
ne_10m_coastline.README.html,inputs,shapefiles,,,.html,23210,,NaturalEarth,natural_earth,
ne_50m_geographic_lines.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_wgs84_bounding_box.shx,inputs,shapefiles,,,.shx,108,,NaturalEarth,natural_earth,
ne_110m_wgs84_bounding_box.shx,inputs,shapefiles,,,.shx,108,,NaturalEarth,natural_earth,
ne_50m_land.shp,inputs,shapefiles,,,.shp,1050332,,NaturalEarth,natural_earth,
ne_50m_geography_regions_polys.shx,inputs,shapefiles,,,.shx,4276,,NaturalEarth,natural_earth,
ne_50m_land.dbf,inputs,shapefiles,,,.dbf,69709,,NaturalEarth,natural_earth,
ne_10m_graticules_5.dbf,inputs,shapefiles,,,.dbf,4612,,NaturalEarth,natural_earth,
ne_50m_graticules_5.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_geography_regions_polys.shx,inputs,shapefiles,,,.shx,580,,NaturalEarth,natural_earth,
ne_110m_geography_marine_polys.shx,inputs,shapefiles,,,.shx,348,,NaturalEarth,natural_earth,
ne_10m_geographic_lines.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_bathymetry_C_8000.README.html,inputs,shapefiles,,,.html,30890,,NaturalEarth,natural_earth,
ne_10m_geography_marine_polys.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_antarctic_ice_shelves_polys.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_geography_marine_polys.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_rivers_lake_centerlines.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_110m_geographic_lines.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_land.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_rivers_europe.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_graticules_30.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_50m_graticules_10.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_50m_graticules_1.shx,inputs,shapefiles,,,.shx,4412,,NaturalEarth,natural_earth,
ne_50m_graticules_30.shx,inputs,shapefiles,,,.shx,236,,NaturalEarth,natural_earth,
ne_10m_land_scale_rank.dbf,inputs,shapefiles,,,.dbf,81890,,NaturalEarth,natural_earth,
ne_10m_wgs84_bounding_box.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_land_ocean_label_points.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_minor_islands_label_points.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_minor_islands_coastline.shx,inputs,shapefiles,,,.shx,22028,,NaturalEarth,natural_earth,
ne_10m_reefs.dbf,inputs,shapefiles,,,.dbf,51236,,NaturalEarth,natural_earth,
ne_10m_minor_islands_coastline.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_coastline.README.html,inputs,shapefiles,,,.html,22728,,NaturalEarth,natural_earth,
ne_50m_graticules_20.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_110m_glaciated_areas.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_bathymetry_H_3000.README.html,inputs,shapefiles,,,.html,30890,,NaturalEarth,natural_earth,
ne_10m_rivers_north_america.dbf,inputs,shapefiles,,,.dbf,34359538,,NaturalEarth,natural_earth,
ne_10m_graticules_10.shx,inputs,shapefiles,,,.shx,524,,NaturalEarth,natural_earth,
ne_10m_lakes_pluvial.shp,inputs,shapefiles,,,.shp,279872,,NaturalEarth,natural_earth,
ne_10m_graticules_10.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_bathymetry_J_1000.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_110m_graticules_15.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_bathymetry_D_7000.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_graticules_1.dbf,inputs,shapefiles,,,.dbf,16902,,NaturalEarth,natural_earth,
ne_10m_rivers_europe.shp,inputs,shapefiles,,,.shp,1142504,,NaturalEarth,natural_earth,
ne_10m_rivers_lake_centerlines_scale_rank.prj,inputs,shapefiles,,,.prj,143,,NaturalEarth,natural_earth,
ne_50m_antarctic_ice_shelves_polys.shx,inputs,shapefiles,,,.shx,612,,NaturalEarth,natural_earth,
ne_10m_bathymetry_I_2000.dbf,inputs,shapefiles,,,.dbf,9017,,NaturalEarth,natural_earth,
ne_110m_geography_regions_polys.README.html,inputs,shapefiles,,,.html,25839,,NaturalEarth,natural_earth,
ne_10m_coastline.shx,inputs,shapefiles,,,.shx,33164,,NaturalEarth,natural_earth,
ne_10m_coastline.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_land_scale_rank.prj,inputs,shapefiles,,,.prj,145,,NaturalEarth,natural_earth,
ne_10m_bathymetry_C_8000.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_graticules_30.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_110m_rivers_lake_centerlines.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_geography_regions_points.README.html,inputs,shapefiles,,,.html,27545,,NaturalEarth,natural_earth,
ne_50m_wgs84_bounding_box.README.html,inputs,shapefiles,,,.html,26697,,NaturalEarth,natural_earth,
ne_10m_bathymetry_L_0.README.html,inputs,shapefiles,,,.html,30890,,NaturalEarth,natural_earth,
ne_110m_geography_regions_points.README.html,inputs,shapefiles,,,.html,25839,,NaturalEarth,natural_earth,
ne_50m_graticules_1.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_110m_graticules_15.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_playas.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_bathymetry_G_4000.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_ocean.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_rivers_lake_centerlines_scale_rank.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
README.md,inputs,shapefiles,,,.md,4692,,NaturalEarth,natural_earth,
ne_10m_graticules_15.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_50m_ocean.README.html,inputs,shapefiles,,,.html,22174,,NaturalEarth,natural_earth,
ne_10m_lakes_north_america.prj,inputs,shapefiles,,,.prj,143,,NaturalEarth,natural_earth,
ne_50m_geographic_lines.README.html,inputs,shapefiles,,,.html,21925,,NaturalEarth,natural_earth,
ne_10m_glaciated_areas.README.html,inputs,shapefiles,,,.html,22479,,NaturalEarth,natural_earth,
ne_10m_lakes.dbf,inputs,shapefiles,,,.dbf,9414226,,NaturalEarth,natural_earth,
ne_10m_bathymetry_J_1000.dbf,inputs,shapefiles,,,.dbf,7037,,NaturalEarth,natural_earth,
ne_10m_coastline.shp,inputs,shapefiles,,,.shp,6806812,,NaturalEarth,natural_earth,
ne_10m_geographic_lines.shx,inputs,shapefiles,,,.shx,148,,NaturalEarth,natural_earth,
ne_50m_graticules_30.README.html,inputs,shapefiles,,,.html,26697,,NaturalEarth,natural_earth,
ne_50m_coastline.dbf,inputs,shapefiles,,,.dbf,70101,,NaturalEarth,natural_earth,
ne_50m_geography_marine_polys.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_110m_graticules_10.shp,inputs,shapefiles,,,.shp,426700,,NaturalEarth,natural_earth,
ne_10m_graticules_5.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_land.shp,inputs,shapefiles,,,.shp,89504,,NaturalEarth,natural_earth,
ne_10m_graticules_30.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_50m_graticules_1.shp,inputs,shapefiles,,,.shp,6205036,,NaturalEarth,natural_earth,
ne_10m_rivers_lake_centerlines.README.html,inputs,shapefiles,,,.html,33676,,NaturalEarth,natural_earth,
ne_10m_bathymetry_G_4000.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_geography_regions_elevation_points.README.html,inputs,shapefiles,,,.html,237512,,NaturalEarth,natural_earth,
ne_10m_minor_islands.shp,inputs,shapefiles,,,.shp,724812,,NaturalEarth,natural_earth,
ne_110m_wgs84_bounding_box.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_lakes_historic.shx,inputs,shapefiles,,,.shx,124,,NaturalEarth,natural_earth,
ne_10m_geography_regions_polys.dbf,inputs,shapefiles,,,.dbf,6816013,,NaturalEarth,natural_earth,
ne_10m_bathymetry_F_5000.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_geography_regions_points.dbf,inputs,shapefiles,,,.dbf,1551214,,NaturalEarth,natural_earth,
ne_50m_lakes.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_rivers_europe.shx,inputs,shapefiles,,,.shx,10772,,NaturalEarth,natural_earth,
ne_10m_land_scale_rank.shp,inputs,shapefiles,,,.shp,6839272,,NaturalEarth,natural_earth,
ne_10m_graticules_20.dbf,inputs,shapefiles,,,.dbf,1332,,NaturalEarth,natural_earth,
ne_50m_lakes_historic.shp,inputs,shapefiles,,,.shp,4324,,NaturalEarth,natural_earth,
ne_10m_bathymetry_C_8000.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_graticules_15.shx,inputs,shapefiles,,,.shx,380,,NaturalEarth,natural_earth,
ne_10m_lakes_north_america.README.html,inputs,shapefiles,,,.html,31725,,NaturalEarth,natural_earth,
ne_10m_playas.README.html,inputs,shapefiles,,,.html,21605,,NaturalEarth,natural_earth,
ne_50m_geography_regions_polys.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_land_ocean_label_points.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_110m_graticules_30.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_lakes_pluvial.README.html,inputs,shapefiles,,,.html,31725,,NaturalEarth,natural_earth,
ne_110m_graticules_30.shp,inputs,shapefiles,,,.shp,129964,,NaturalEarth,natural_earth,
ne_10m_lakes_historic.dbf,inputs,shapefiles,,,.dbf,21750,,NaturalEarth,natural_earth,
ne_10m_bathymetry_G_4000.README.html,inputs,shapefiles,,,.html,30890,,NaturalEarth,natural_earth,
ne_10m_geographic_lines.shp,inputs,shapefiles,,,.shp,38836,,NaturalEarth,natural_earth,
ne_10m_lakes_pluvial.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_graticules_15.README.html,inputs,shapefiles,,,.html,26636,,NaturalEarth,natural_earth,
ne_10m_rivers_north_america.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_wgs84_bounding_box.README.html,inputs,shapefiles,,,.html,26727,,NaturalEarth,natural_earth,
ne_10m_land_ocean_seams.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_graticules_10.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_rivers_lake_centerlines_scale_rank.README.html,inputs,shapefiles,,,.html,25391,,NaturalEarth,natural_earth,
ne_10m_geography_regions_elevation_points.prj,inputs,shapefiles,,,.prj,143,,NaturalEarth,natural_earth,
ne_10m_bathymetry_H_3000.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_lakes_pluvial.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_lakes.prj,inputs,shapefiles,,,.prj,143,,NaturalEarth,natural_earth,
ne_110m_ocean.dbf,inputs,shapefiles,,,.dbf,211,,NaturalEarth,natural_earth,
ne_110m_geographic_lines.dbf,inputs,shapefiles,,,.dbf,36552,,NaturalEarth,natural_earth,
ne_50m_graticules_5.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_50m_wgs84_bounding_box.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_50m_land.prj,inputs,shapefiles,,,.prj,143,,NaturalEarth,natural_earth,
ne_110m_lakes.shx,inputs,shapefiles,,,.shx,300,,NaturalEarth,natural_earth,
ne_10m_lakes_pluvial.dbf,inputs,shapefiles,,,.dbf,40674,,NaturalEarth,natural_earth,
ne_10m_minor_islands_coastline.prj,inputs,shapefiles,,,.prj,145,,NaturalEarth,natural_earth,
ne_50m_geography_marine_polys.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_50m_antarctic_ice_shelves_lines.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_graticules_10.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_land.shx,inputs,shapefiles,,,.shx,1116,,NaturalEarth,natural_earth,
ne_110m_graticules_20.dbf,inputs,shapefiles,,,.dbf,1332,,NaturalEarth,natural_earth,
ne_50m_graticules_10.shp,inputs,shapefiles,,,.shp,426700,,NaturalEarth,natural_earth,
ne_110m_land.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_110m_geography_regions_polys.shp,inputs,shapefiles,,,.shp,995336,,NaturalEarth,natural_earth,
ne_10m_glaciated_areas.shx,inputs,shapefiles,,,.shx,15188,,NaturalEarth,natural_earth,
ne_10m_minor_islands_label_points.shx,inputs,shapefiles,,,.shx,22004,,NaturalEarth,natural_earth,
ne_10m_geography_regions_polys.shp,inputs,shapefiles,,,.shp,2737140,,NaturalEarth,natural_earth,
ne_110m_graticules_5.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_50m_wgs84_bounding_box.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_bathymetry_H_3000.dbf,inputs,shapefiles,,,.dbf,29653,,NaturalEarth,natural_earth,
ne_10m_bathymetry_E_6000.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_land_ocean_label_points.shx,inputs,shapefiles,,,.shx,32980,,NaturalEarth,natural_earth,
ne_10m_ocean_scale_rank.prj,inputs,shapefiles,,,.prj,145,,NaturalEarth,natural_earth,
ne_10m_rivers_lake_centerlines_scale_rank.shx,inputs,shapefiles,,,.shx,33516,,NaturalEarth,natural_earth,
ne_10m_lakes_europe.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_geographic_lines.shx,inputs,shapefiles,,,.shx,148,,NaturalEarth,natural_earth,
ne_10m_bathymetry_B_9000.shx,inputs,shapefiles,,,.shx,276,,NaturalEarth,natural_earth,
ne_10m_ocean.shx,inputs,shapefiles,,,.shx,108,,NaturalEarth,natural_earth,
ne_10m_antarctic_ice_shelves_lines.shp,inputs,shapefiles,,,.shp,113436,,NaturalEarth,natural_earth,
ne_10m_geography_regions_points.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_ocean.shp,inputs,shapefiles,,,.shp,978340,,NaturalEarth,natural_earth,
ne_10m_graticules_15.dbf,inputs,shapefiles,,,.dbf,1278,,NaturalEarth,natural_earth,
ne_10m_graticules_1.shx,inputs,shapefiles,,,.shx,4412,,NaturalEarth,natural_earth,
ne_110m_rivers_lake_centerlines.shp,inputs,shapefiles,,,.shp,19180,,NaturalEarth,natural_earth,
ne_50m_glaciated_areas.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_ocean_scale_rank.shx,inputs,shapefiles,,,.shx,276,,NaturalEarth,natural_earth,
ne_50m_playas.shx,inputs,shapefiles,,,.shx,308,,NaturalEarth,natural_earth,
ne_10m_bathymetry_A_10000.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_geography_regions_polys.prj,inputs,shapefiles,,,.prj,143,,NaturalEarth,natural_earth,
ne_10m_reefs.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_10m_bathymetry_F_5000.shp,inputs,shapefiles,,,.shp,6571692,,NaturalEarth,natural_earth,
ne_10m_rivers_lake_centerlines_scale_rank.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_50m_graticules_5.cpg,inputs,shapefiles,,,.cpg,5,,NaturalEarth,natural_earth,
ne_10m_graticules_10.dbf,inputs,shapefiles,,,.dbf,1836,,NaturalEarth,natural_earth,
ne_10m_land_ocean_seams.dbf,inputs,shapefiles,,,.dbf,4050,,NaturalEarth,natural_earth,
ne_10m_geographic_lines.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_110m_geography_marine_polys.README.html,inputs,shapefiles,,,.html,25839,,NaturalEarth,natural_earth,
ne_110m_geography_regions_elevation_points.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
ne_10m_rivers_north_america.shp,inputs,shapefiles,,,.shp,1695544,,NaturalEarth,natural_earth,
ne_10m_graticules_10.README.html,inputs,shapefiles,,,.html,26727,,NaturalEarth,natural_earth,
ne_50m_antarctic_ice_shelves_lines.README.html,inputs,shapefiles,,,.html,24165,,NaturalEarth,natural_earth,
ne_50m_graticules_30.prj,inputs,shapefiles,,,.prj,147,,NaturalEarth,natural_earth,
ne_110m_geography_marine_polys.VERSION.txt,inputs,shapefiles,,,.txt,7,,NaturalEarth,natural_earth,
