Data File,Test Name,Compiler,Category,File Size (Bytes),Data Format,Dataset
sfcf024.tile5.nc,cpld_control_p8,intel,,10772940,.nc,develop-20231108
sfcf024.tile6.nc,cpld_control_p8,intel,,10772940,.nc,develop-20231108
20210323.060000.out_grd.ww3,cpld_control_p8_mixedmode,intel,,5442590,.ww3,develop-20231108
20210323.060000.out_pnt.ww3,cpld_control_p8_mixedmode,intel,,604165,.ww3,develop-20231108
20210323.060000.MOM.res.nc,cpld_control_p8_mixedmode,intel,RESTART,916273820,.nc,develop-20231108
20210323.060000.coupler.res,cpld_control_p8_mixedmode,intel,RESTART,300,.res,develop-20231108
20210323.060000.fv_core.res.nc,cpld_control_p8_mixedmode,intel,RESTART,20852,.nc,develop-20231108
20210323.060000.fv_core.res.tile1.nc,cpld_control_p8_mixedmode,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile2.nc,cpld_control_p8_mixedmode,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile3.nc,cpld_control_p8_mixedmode,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile4.nc,cpld_control_p8_mixedmode,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile5.nc,cpld_control_p8_mixedmode,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_core.res.tile6.nc,cpld_control_p8_mixedmode,intel,RESTART,37734927,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile1.nc,cpld_control_p8_mixedmode,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile2.nc,cpld_control_p8_mixedmode,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile3.nc,cpld_control_p8_mixedmode,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile4.nc,cpld_control_p8_mixedmode,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile5.nc,cpld_control_p8_mixedmode,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_srf_wnd.res.tile6.nc,cpld_control_p8_mixedmode,intel,RESTART,96195,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile1.nc,cpld_control_p8_mixedmode,intel,RESTART,164412688,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile2.nc,cpld_control_p8_mixedmode,intel,RESTART,164412688,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile3.nc,cpld_control_p8_mixedmode,intel,RESTART,164412688,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile4.nc,cpld_control_p8_mixedmode,intel,RESTART,164412688,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile5.nc,cpld_control_p8_mixedmode,intel,RESTART,164412688,.nc,develop-20231108
20210323.060000.fv_tracer.res.tile6.nc,cpld_control_p8_mixedmode,intel,RESTART,164412688,.nc,develop-20231108
20210323.060000.phy_data.tile1.nc,cpld_control_p8_mixedmode,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile2.nc,cpld_control_p8_mixedmode,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile3.nc,cpld_control_p8_mixedmode,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile4.nc,cpld_control_p8_mixedmode,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile5.nc,cpld_control_p8_mixedmode,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.phy_data.tile6.nc,cpld_control_p8_mixedmode,intel,RESTART,39084643,.nc,develop-20231108
20210323.060000.sfc_data.tile1.nc,cpld_control_p8_mixedmode,intel,RESTART,10392407,.nc,develop-20231108
20210323.060000.sfc_data.tile2.nc,cpld_control_p8_mixedmode,intel,RESTART,10392407,.nc,develop-20231108
20210323.060000.sfc_data.tile3.nc,cpld_control_p8_mixedmode,intel,RESTART,10392407,.nc,develop-20231108
20210323.060000.sfc_data.tile4.nc,cpld_control_p8_mixedmode,intel,RESTART,10392407,.nc,develop-20231108
20210323.060000.sfc_data.tile5.nc,cpld_control_p8_mixedmode,intel,RESTART,10392407,.nc,develop-20231108
20210323.060000.sfc_data.tile6.nc,cpld_control_p8_mixedmode,intel,RESTART,10392407,.nc,develop-20231108
iced.2021-03-23-21600.nc,cpld_control_p8_mixedmode,intel,RESTART,146536948,.nc,develop-20231108
ufs.cpld.cpl.r.2021-03-23-21600.nc,cpld_control_p8_mixedmode,intel,RESTART,163084604,.nc,develop-20231108
atmf021.tile1.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf021.tile2.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf021.tile3.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf021.tile4.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf021.tile5.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf021.tile6.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf024.tile1.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf024.tile2.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf024.tile3.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf024.tile4.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf024.tile5.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
atmf024.tile6.nc,cpld_control_p8_mixedmode,intel,,178140396,.nc,develop-20231108
gocart.inst_aod.20210323_0600z.nc4,cpld_control_p8_mixedmode,intel,,29186100,.nc4,develop-20231108
sfcf021.tile1.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf021.tile2.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf021.tile3.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf021.tile4.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf021.tile5.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf021.tile6.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf024.tile1.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf024.tile2.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf024.tile3.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf024.tile4.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf024.tile5.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
sfcf024.tile6.nc,cpld_control_p8_mixedmode,intel,,10771920,.nc,develop-20231108
20210322.090000.out_grd.ww3,cpld_debug_noaero_p8,intel,,5442590,.ww3,develop-20231108
20210322.090000.out_pnt.ww3,cpld_debug_noaero_p8,intel,,604165,.ww3,develop-20231108
20210322.090000.MOM.res.nc,cpld_debug_noaero_p8,intel,RESTART,916273820,.nc,develop-20231108
20210322.090000.coupler.res,cpld_debug_noaero_p8,intel,RESTART,300,.res,develop-20231108
20210322.090000.fv_core.res.nc,cpld_debug_noaero_p8,intel,RESTART,21880,.nc,develop-20231108
20210322.090000.fv_core.res.tile1.nc,cpld_debug_noaero_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile2.nc,cpld_debug_noaero_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile3.nc,cpld_debug_noaero_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile4.nc,cpld_debug_noaero_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile5.nc,cpld_debug_noaero_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile6.nc,cpld_debug_noaero_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile1.nc,cpld_debug_noaero_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile2.nc,cpld_debug_noaero_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile3.nc,cpld_debug_noaero_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile4.nc,cpld_debug_noaero_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile5.nc,cpld_debug_noaero_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile6.nc,cpld_debug_noaero_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile1.nc,cpld_debug_noaero_p8,intel,RESTART,93807404,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile2.nc,cpld_debug_noaero_p8,intel,RESTART,93807404,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile3.nc,cpld_debug_noaero_p8,intel,RESTART,93807404,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile4.nc,cpld_debug_noaero_p8,intel,RESTART,93807404,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile5.nc,cpld_debug_noaero_p8,intel,RESTART,93807404,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile6.nc,cpld_debug_noaero_p8,intel,RESTART,93807404,.nc,develop-20231108
20210322.090000.phy_data.tile1.nc,cpld_debug_noaero_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile2.nc,cpld_debug_noaero_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile3.nc,cpld_debug_noaero_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile4.nc,cpld_debug_noaero_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile5.nc,cpld_debug_noaero_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile6.nc,cpld_debug_noaero_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.sfc_data.tile1.nc,cpld_debug_noaero_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile2.nc,cpld_debug_noaero_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile3.nc,cpld_debug_noaero_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile4.nc,cpld_debug_noaero_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile5.nc,cpld_debug_noaero_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile6.nc,cpld_debug_noaero_p8,intel,RESTART,10392407,.nc,develop-20231108
iced.2021-03-22-32400.nc,cpld_debug_noaero_p8,intel,RESTART,146536948,.nc,develop-20231108
ufs.cpld.cpl.r.2021-03-22-32400.nc,cpld_debug_noaero_p8,intel,RESTART,163084604,.nc,develop-20231108
atmf003.tile1.nc,cpld_debug_noaero_p8,intel,,61092828,.nc,develop-20231108
atmf003.tile2.nc,cpld_debug_noaero_p8,intel,,61092828,.nc,develop-20231108
atmf003.tile3.nc,cpld_debug_noaero_p8,intel,,61092828,.nc,develop-20231108
atmf003.tile4.nc,cpld_debug_noaero_p8,intel,,61092828,.nc,develop-20231108
atmf003.tile5.nc,cpld_debug_noaero_p8,intel,,61092828,.nc,develop-20231108
atmf003.tile6.nc,cpld_debug_noaero_p8,intel,,61092828,.nc,develop-20231108
sfcf003.tile1.nc,cpld_debug_noaero_p8,intel,,6088508,.nc,develop-20231108
sfcf003.tile2.nc,cpld_debug_noaero_p8,intel,,6088508,.nc,develop-20231108
sfcf003.tile3.nc,cpld_debug_noaero_p8,intel,,6088508,.nc,develop-20231108
sfcf003.tile4.nc,cpld_debug_noaero_p8,intel,,6088508,.nc,develop-20231108
sfcf003.tile5.nc,cpld_debug_noaero_p8,intel,,6088508,.nc,develop-20231108
sfcf003.tile6.nc,cpld_debug_noaero_p8,intel,,6088508,.nc,develop-20231108
20210322.090000.out_grd.ww3,cpld_debug_p8,intel,,5442590,.ww3,develop-20231108
20210322.090000.out_pnt.ww3,cpld_debug_p8,intel,,604165,.ww3,develop-20231108
20210322.090000.MOM.res.nc,cpld_debug_p8,intel,RESTART,916273820,.nc,develop-20231108
20210322.090000.coupler.res,cpld_debug_p8,intel,RESTART,300,.res,develop-20231108
20210322.090000.fv_core.res.nc,cpld_debug_p8,intel,RESTART,21880,.nc,develop-20231108
20210322.090000.fv_core.res.tile1.nc,cpld_debug_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile2.nc,cpld_debug_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile3.nc,cpld_debug_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile4.nc,cpld_debug_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile5.nc,cpld_debug_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_core.res.tile6.nc,cpld_debug_p8,intel,RESTART,75325227,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile1.nc,cpld_debug_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile2.nc,cpld_debug_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile3.nc,cpld_debug_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile4.nc,cpld_debug_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile5.nc,cpld_debug_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_srf_wnd.res.tile6.nc,cpld_debug_p8,intel,RESTART,169927,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile1.nc,cpld_debug_p8,intel,RESTART,328275336,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile2.nc,cpld_debug_p8,intel,RESTART,328275336,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile3.nc,cpld_debug_p8,intel,RESTART,328275336,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile4.nc,cpld_debug_p8,intel,RESTART,328275336,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile5.nc,cpld_debug_p8,intel,RESTART,328275336,.nc,develop-20231108
20210322.090000.fv_tracer.res.tile6.nc,cpld_debug_p8,intel,RESTART,328275336,.nc,develop-20231108
20210322.090000.phy_data.tile1.nc,cpld_debug_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile2.nc,cpld_debug_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile3.nc,cpld_debug_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile4.nc,cpld_debug_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile5.nc,cpld_debug_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.phy_data.tile6.nc,cpld_debug_p8,intel,RESTART,39084643,.nc,develop-20231108
20210322.090000.sfc_data.tile1.nc,cpld_debug_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile2.nc,cpld_debug_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile3.nc,cpld_debug_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile4.nc,cpld_debug_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile5.nc,cpld_debug_p8,intel,RESTART,10392407,.nc,develop-20231108
20210322.090000.sfc_data.tile6.nc,cpld_debug_p8,intel,RESTART,10392407,.nc,develop-20231108
iced.2021-03-22-32400.nc,cpld_debug_p8,intel,RESTART,146536948,.nc,develop-20231108
ufs.cpld.cpl.r.2021-03-22-32400.nc,cpld_debug_p8,intel,RESTART,163084604,.nc,develop-20231108
atmf003.tile1.nc,cpld_debug_p8,intel,,178142440,.nc,develop-20231108
atmf003.tile2.nc,cpld_debug_p8,intel,,178142440,.nc,develop-20231108
atmf003.tile3.nc,cpld_debug_p8,intel,,178142440,.nc,develop-20231108
atmf003.tile4.nc,cpld_debug_p8,intel,,178142440,.nc,develop-20231108
atmf003.tile5.nc,cpld_debug_p8,intel,,178142440,.nc,develop-20231108
atmf003.tile6.nc,cpld_debug_p8,intel,,178142440,.nc,develop-20231108
gocart.inst_aod.20210322_0900z.nc4,cpld_debug_p8,intel,,29186100,.nc4,develop-20231108
sfcf003.tile1.nc,cpld_debug_p8,intel,,10772940,.nc,develop-20231108
sfcf003.tile2.nc,cpld_debug_p8,intel,,10772940,.nc,develop-20231108
sfcf003.tile3.nc,cpld_debug_p8,intel,,10772940,.nc,develop-20231108
sfcf003.tile4.nc,cpld_debug_p8,intel,,10772940,.nc,develop-20231108
sfcf003.tile5.nc,cpld_debug_p8,intel,,10772940,.nc,develop-20231108
sfcf003.tile6.nc,cpld_debug_p8,intel,,10772940,.nc,develop-20231108
20111002.000000.MOM.res.nc,datm_cdeps_3072x1536_cfsr,intel,RESTART,909653192,.nc,develop-20231108
DATM_CFSR3072x1536.cpl.r.2011-10-02-00000.nc,datm_cdeps_3072x1536_cfsr,intel,RESTART,1081944812,.nc,develop-20231108
iced.2011-10-02-00000.nc,datm_cdeps_3072x1536_cfsr,intel,RESTART,146536948,.nc,develop-20231108
20111002.000000.MOM.res.nc,datm_cdeps_bulk_cfsr,intel,RESTART,909653192,.nc,develop-20231108
DATM_CFSR.cpl.r.2011-10-02-00000.nc,datm_cdeps_bulk_cfsr,intel,RESTART,422628076,.nc,develop-20231108
iced.2011-10-02-00000.nc,datm_cdeps_bulk_cfsr,intel,RESTART,146536948,.nc,develop-20231108
20111002.000000.MOM.res.nc,datm_cdeps_bulk_gefs,intel,RESTART,909653192,.nc,develop-20231108
DATM_GEFS_NEW.cpl.r.2011-10-02-00000.nc,datm_cdeps_bulk_gefs,intel,RESTART,345844460,.nc,develop-20231108
iced.2011-10-02-00000.nc,datm_cdeps_bulk_gefs,intel,RESTART,146536948,.nc,develop-20231108
20111002.000000.MOM.res.nc,datm_cdeps_ciceC_cfsr,intel,RESTART,909653192,.nc,develop-20231108
DATM_CFSR.cpl.r.2011-10-02-00000.nc,datm_cdeps_ciceC_cfsr,intel,RESTART,422628076,.nc,develop-20231108
iced.2011-10-02-00000.nc,datm_cdeps_ciceC_cfsr,intel,RESTART,155753396,.nc,develop-20231108
20111002.000000.MOM.res.nc,datm_cdeps_control_cfsr_faster,intel,RESTART,909653192,.nc,develop-20231108
DATM_CFSR.cpl.r.2011-10-02-00000.nc,datm_cdeps_control_cfsr_faster,intel,RESTART,422628076,.nc,develop-20231108
iced.2011-10-02-00000.nc,datm_cdeps_control_cfsr_faster,intel,RESTART,146536948,.nc,develop-20231108
20111002.000000.MOM.res.nc,datm_cdeps_control_cfsr,intel,RESTART,909653192,.nc,develop-20231108
DATM_CFSR.cpl.r.2011-10-02-00000.nc,datm_cdeps_control_cfsr,intel,RESTART,422628076,.nc,develop-20231108
iced.2011-10-02-00000.nc,datm_cdeps_control_cfsr,intel,RESTART,146536948,.nc,develop-20231108
20111002.000000.MOM.res.nc,datm_cdeps_control_gefs,intel,RESTART,909653192,.nc,develop-20231108
DATM_GEFS_NEW.cpl.r.2011-10-02-00000.nc,datm_cdeps_control_gefs,intel,RESTART,345844460,.nc,develop-20231108
iced.2011-10-02-00000.nc,datm_cdeps_control_gefs,intel,RESTART,146536948,.nc,develop-20231108
20111001.060000.MOM.res.nc,datm_cdeps_debug_cfsr,intel,RESTART,909653192,.nc,develop-20231108
DATM_CFSR.cpl.r.2011-10-01-21600.nc,datm_cdeps_debug_cfsr,intel,RESTART,422628076,.nc,develop-20231108
iced.2011-10-01-21600.nc,datm_cdeps_debug_cfsr,intel,RESTART,146536948,.nc,develop-20231108
20210323.060000.MOM.res.nc,datm_cdeps_gfs,intel,RESTART,909653192,.nc,develop-20231108
DATM_GFS.cpl.r.2021-03-23-21600.nc,datm_cdeps_gfs,intel,RESTART,1081944812,.nc,develop-20231108
iced.2021-03-23-21600.nc,datm_cdeps_gfs,intel,RESTART,146536948,.nc,develop-20231108
20111002.000000.MOM.res.nc,datm_cdeps_iau_gefs,intel,RESTART,909653376,.nc,develop-20231108
DATM_GEFS_NEW.cpl.r.2011-10-02-00000.nc,datm_cdeps_iau_gefs,intel,RESTART,345844460,.nc,develop-20231108
iced.2011-10-02-00000.nc,datm_cdeps_iau_gefs,intel,RESTART,146536948,.nc,develop-20231108
ufs.cpld.lnd.out.2000-01-02-00000.tile1.nc,datm_cdeps_lnd_gswp3,intel,,11555364,.nc,develop-20231108
ufs.cpld.lnd.out.2000-01-02-00000.tile2.nc,datm_cdeps_lnd_gswp3,intel,,11555364,.nc,develop-20231108
ufs.cpld.lnd.out.2000-01-02-00000.tile3.nc,datm_cdeps_lnd_gswp3,intel,,11555364,.nc,develop-20231108
ufs.cpld.lnd.out.2000-01-02-00000.tile4.nc,datm_cdeps_lnd_gswp3,intel,,11555364,.nc,develop-20231108
ufs.cpld.lnd.out.2000-01-02-00000.tile5.nc,datm_cdeps_lnd_gswp3,intel,,11555364,.nc,develop-20231108
ufs.cpld.lnd.out.2000-01-02-00000.tile6.nc,datm_cdeps_lnd_gswp3,intel,,11555364,.nc,develop-20231108
20111001.120000.MOM.res.nc,datm_cdeps_mx025_cfsr,intel,RESTART,3732530120,.nc,develop-20231108
20111001.120000.MOM.res_1.nc,datm_cdeps_mx025_cfsr,intel,RESTART,3769864476,.nc,develop-20231108
20111001.120000.MOM.res_2.nc,datm_cdeps_mx025_cfsr,intel,RESTART,3794748728,.nc,develop-20231108
20111001.120000.MOM.res_3.nc,datm_cdeps_mx025_cfsr,intel,RESTART,982924972,.nc,develop-20231108
DATM_CFSR.cpl.r.2011-10-01-43200.nc,datm_cdeps_mx025_cfsr,intel,RESTART,1678308076,.nc,develop-20231108
iced.2011-10-01-43200.nc,datm_cdeps_mx025_cfsr,intel,RESTART,1978216948,.nc,develop-20231108
20111001.120000.MOM.res.nc,datm_cdeps_mx025_gefs,intel,RESTART,3732530120,.nc,develop-20231108
20111001.120000.MOM.res_1.nc,datm_cdeps_mx025_gefs,intel,RESTART,3769864476,.nc,develop-20231108
20111001.120000.MOM.res_2.nc,datm_cdeps_mx025_gefs,intel,RESTART,3794748728,.nc,develop-20231108
20111001.120000.MOM.res_3.nc,datm_cdeps_mx025_gefs,intel,RESTART,982924972,.nc,develop-20231108
DATM_GEFS_NEW.cpl.r.2011-10-01-43200.nc,datm_cdeps_mx025_gefs,intel,RESTART,1601524460,.nc,develop-20231108
iced.2011-10-01-43200.nc,datm_cdeps_mx025_gefs,intel,RESTART,1978216948,.nc,develop-20231108
20111002.000000.MOM.res.nc,datm_cdeps_stochy_gefs,intel,RESTART,909653192,.nc,develop-20231108
DATM_GEFS_NEW.cpl.r.2011-10-02-00000.nc,datm_cdeps_stochy_gefs,intel,RESTART,345844460,.nc,develop-20231108
iced.2011-10-02-00000.nc,datm_cdeps_stochy_gefs,intel,RESTART,146536948,.nc,develop-20231108
HURPRS.GrbF06,hafs_regional_atm,intel,,327087881,.GrbF06,develop-20231108
atmf006.nc,hafs_regional_atm,intel,,1653664178,.nc,develop-20231108
sfcf006.nc,hafs_regional_atm,intel,,165506240,.nc,develop-20231108
archs.2019_241_06.a,hafs_regional_atm_ocn,intel,,40370176,.a,develop-20231108
archv.2019_241_06.a,hafs_regional_atm_ocn,intel,,622854144,.a,develop-20231108
atmf006.nc,hafs_regional_atm_ocn,intel,,1654575475,.nc,develop-20231108
sfcf006.nc,hafs_regional_atm_ocn,intel,,160877643,.nc,develop-20231108
ufs.hafs.cpl.hi.2019-08-29-21600.nc,hafs_regional_atm_ocn,intel,,225516296,.nc,develop-20231108
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_atm_ocn,intel,,255382936,.nc,develop-20231108
20190829.060000.out_grd.ww3,hafs_regional_atm_ocn_wav,intel,,28153474,.ww3,develop-20231108
20190829.060000.out_pnt.ww3,hafs_regional_atm_ocn_wav,intel,,900076,.ww3,develop-20231108
archs.2019_241_06.a,hafs_regional_atm_ocn_wav,intel,,40370176,.a,develop-20231108
archv.2019_241_06.a,hafs_regional_atm_ocn_wav,intel,,622854144,.a,develop-20231108
atmf006.nc,hafs_regional_atm_ocn_wav,intel,,1654575475,.nc,develop-20231108
sfcf006.nc,hafs_regional_atm_ocn_wav,intel,,160877643,.nc,develop-20231108
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_atm_ocn_wav,intel,,303343792,.nc,develop-20231108
ufs.hafs.ww3.r.2019-08-29-21600,hafs_regional_atm_ocn_wav,intel,,2089000800,.2019-08-29-21600,develop-20231108
atmf006.nc,hafs_regional_atm_thompson_gfdlsf,intel,,2077065876,.nc,develop-20231108
sfcf006.nc,hafs_regional_atm_thompson_gfdlsf,intel,,444140528,.nc,develop-20231108
20190829.060000.out_grd.ww3,hafs_regional_atm_wav,intel,,28153474,.ww3,develop-20231108
20190829.060000.out_pnt.ww3,hafs_regional_atm_wav,intel,,900076,.ww3,develop-20231108
atmf006.nc,hafs_regional_atm_wav,intel,,1637974995,.nc,develop-20231108
sfcf006.nc,hafs_regional_atm_wav,intel,,162496397,.nc,develop-20231108
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_atm_wav,intel,,89435476,.nc,develop-20231108
ufs.hafs.ww3.r.2019-08-29-21600,hafs_regional_atm_wav,intel,,2089000800,.2019-08-29-21600,develop-20231108
atmf006.nc,hafs_regional_docn,intel,,1655250607,.nc,develop-20231108
sfcf006.nc,hafs_regional_docn,intel,,160975855,.nc,develop-20231108
ufs.hafs.cpl.hi.2019-08-29-21600.nc,hafs_regional_docn,intel,,168038208,.nc,develop-20231108
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_docn,intel,,140426656,.nc,develop-20231108
ufs.hafs.docn.r.2019-08-29-21600.nc,hafs_regional_docn,intel,,1992,.nc,develop-20231108
atmf006.nc,hafs_regional_docn_oisst,intel,,1650203828,.nc,develop-20231108
sfcf006.nc,hafs_regional_docn_oisst,intel,,159652969,.nc,develop-20231108
ufs.hafs.cpl.hi.2019-08-29-21600.nc,hafs_regional_docn_oisst,intel,,201146088,.nc,develop-20231108
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_docn_oisst,intel,,165894256,.nc,develop-20231108
ufs.hafs.docn.r.2019-08-29-21600.nc,hafs_regional_docn_oisst,intel,,3984,.nc,develop-20231108
atmf000.nc,hrrr_c3_debug,intel,,483650909,.nc,develop-20231108
atmf001.nc,hrrr_c3_debug,intel,,483650909,.nc,develop-20231108
sfcf000.nc,hrrr_c3_debug,intel,,46612156,.nc,develop-20231108
sfcf001.nc,hrrr_c3_debug,intel,,46612156,.nc,develop-20231108
atmf000.nc,hrrr_control_debug_dyn32_phy32,intel,,483650909,.nc,develop-20231108
atmf001.nc,hrrr_control_debug_dyn32_phy32,intel,,483650909,.nc,develop-20231108
sfcf000.nc,hrrr_control_debug_dyn32_phy32,intel,,46612156,.nc,develop-20231108
sfcf001.nc,hrrr_control_debug_dyn32_phy32,intel,,46612156,.nc,develop-20231108
atmf000.nc,hrrr_control_debug,intel,,483650909,.nc,develop-20231108
atmf001.nc,hrrr_control_debug,intel,,483650909,.nc,develop-20231108
sfcf000.nc,hrrr_control_debug,intel,,46612156,.nc,develop-20231108
sfcf001.nc,hrrr_control_debug,intel,,46612156,.nc,develop-20231108
