Data File,Test Name,Compiler,Category,File Size (Bytes),Data Format,Dataset
sfcf002.nc,gnv1_c96_no_nest_debug,intel,,46612141,.nc,develop-20231122
20200825.180000.coupler.res,gnv1_nested,intel,RESTART,300,.res,develop-20231122
20200825.180000.fv_core.res.nc,gnv1_nested,intel,RESTART,20852,.nc,develop-20231122
20200825.180000.fv_core.res.nest02.nc,gnv1_nested,intel,RESTART,20852,.nc,develop-20231122
20200825.180000.fv_core.res.nest02.tile7.nc,gnv1_nested,intel,RESTART,118498755,.nc,develop-20231122
20200825.180000.fv_core.res.tile1.nc,gnv1_nested,intel,RESTART,19016123,.nc,develop-20231122
20200825.180000.fv_core.res.tile2.nc,gnv1_nested,intel,RESTART,19016123,.nc,develop-20231122
20200825.180000.fv_core.res.tile3.nc,gnv1_nested,intel,RESTART,19016123,.nc,develop-20231122
20200825.180000.fv_core.res.tile4.nc,gnv1_nested,intel,RESTART,19016123,.nc,develop-20231122
20200825.180000.fv_core.res.tile5.nc,gnv1_nested,intel,RESTART,19016123,.nc,develop-20231122
20200825.180000.fv_core.res.tile6.nc,gnv1_nested,intel,RESTART,19016123,.nc,develop-20231122
20200825.180000.fv_srf_wnd.res.nest02.tile7.nc,gnv1_nested,intel,RESTART,483504,.nc,develop-20231122
20200825.180000.fv_srf_wnd.res.tile1.nc,gnv1_nested,intel,RESTART,96432,.nc,develop-20231122
20200825.180000.fv_srf_wnd.res.tile2.nc,gnv1_nested,intel,RESTART,96432,.nc,develop-20231122
20200825.180000.fv_srf_wnd.res.tile3.nc,gnv1_nested,intel,RESTART,96432,.nc,develop-20231122
20200825.180000.fv_srf_wnd.res.tile4.nc,gnv1_nested,intel,RESTART,96432,.nc,develop-20231122
20200825.180000.fv_srf_wnd.res.tile5.nc,gnv1_nested,intel,RESTART,96432,.nc,develop-20231122
20200825.180000.fv_srf_wnd.res.tile6.nc,gnv1_nested,intel,RESTART,96432,.nc,develop-20231122
20200825.180000.fv_tracer.res.nest02.tile7.nc,gnv1_nested,intel,RESTART,206515192,.nc,develop-20231122
20200825.180000.fv_tracer.res.tile1.nc,gnv1_nested,intel,RESTART,33105784,.nc,develop-20231122
20200825.180000.fv_tracer.res.tile2.nc,gnv1_nested,intel,RESTART,33105784,.nc,develop-20231122
20200825.180000.fv_tracer.res.tile3.nc,gnv1_nested,intel,RESTART,33105784,.nc,develop-20231122
20200825.180000.fv_tracer.res.tile4.nc,gnv1_nested,intel,RESTART,33105784,.nc,develop-20231122
20200825.180000.fv_tracer.res.tile5.nc,gnv1_nested,intel,RESTART,33105784,.nc,develop-20231122
20200825.180000.fv_tracer.res.tile6.nc,gnv1_nested,intel,RESTART,33105784,.nc,develop-20231122
20200825.180000.phy_data.nest02.tile7.nc,gnv1_nested,intel,RESTART,548130405,.nc,develop-20231122
20200825.180000.phy_data.tile1.nc,gnv1_nested,intel,RESTART,87899493,.nc,develop-20231122
20200825.180000.phy_data.tile2.nc,gnv1_nested,intel,RESTART,87899493,.nc,develop-20231122
20200825.180000.phy_data.tile3.nc,gnv1_nested,intel,RESTART,87899493,.nc,develop-20231122
20200825.180000.phy_data.tile4.nc,gnv1_nested,intel,RESTART,87899493,.nc,develop-20231122
20200825.180000.phy_data.tile5.nc,gnv1_nested,intel,RESTART,87899493,.nc,develop-20231122
20200825.180000.phy_data.tile6.nc,gnv1_nested,intel,RESTART,87899493,.nc,develop-20231122
20200825.180000.sfc_data.nest02.tile7.nc,gnv1_nested,intel,RESTART,60324947,.nc,develop-20231122
20200825.180000.sfc_data.tile1.nc,gnv1_nested,intel,RESTART,10003283,.nc,develop-20231122
20200825.180000.sfc_data.tile2.nc,gnv1_nested,intel,RESTART,10003283,.nc,develop-20231122
20200825.180000.sfc_data.tile3.nc,gnv1_nested,intel,RESTART,10003283,.nc,develop-20231122
20200825.180000.sfc_data.tile4.nc,gnv1_nested,intel,RESTART,10003283,.nc,develop-20231122
20200825.180000.sfc_data.tile5.nc,gnv1_nested,intel,RESTART,10003283,.nc,develop-20231122
20200825.180000.sfc_data.tile6.nc,gnv1_nested,intel,RESTART,10003283,.nc,develop-20231122
fv_BC_ne.res.nest02.nc,gnv1_nested,intel,RESTART,16842617,.nc,develop-20231122
fv_BC_sw.res.nest02.nc,gnv1_nested,intel,RESTART,16842617,.nc,develop-20231122
atm.nest02.f006.nc,gnv1_nested,intel,,137540015,.nc,develop-20231122
atmf006.nc,gnv1_nested,intel,,101176121,.nc,develop-20231122
sfc.nest02.f006.nc,gnv1_nested,intel,,30789480,.nc,develop-20231122
sfcf006.nc,gnv1_nested,intel,,21023786,.nc,develop-20231122
HURPRS.GrbF06,hafs_regional_atm,intel,,326956064,.GrbF06,develop-20231122
atmf006.nc,hafs_regional_atm,intel,,1654147571,.nc,develop-20231122
sfcf006.nc,hafs_regional_atm,intel,,165522363,.nc,develop-20231122
archs.2019_241_06.a,hafs_regional_atm_ocn,intel,,40370176,.a,develop-20231122
archv.2019_241_06.a,hafs_regional_atm_ocn,intel,,622854144,.a,develop-20231122
atmf006.nc,hafs_regional_atm_ocn,intel,,1654575475,.nc,develop-20231122
sfcf006.nc,hafs_regional_atm_ocn,intel,,160877643,.nc,develop-20231122
ufs.hafs.cpl.hi.2019-08-29-21600.nc,hafs_regional_atm_ocn,intel,,225516296,.nc,develop-20231122
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_atm_ocn,intel,,255382936,.nc,develop-20231122
20190829.060000.out_grd.ww3,hafs_regional_atm_ocn_wav,intel,,28153474,.ww3,develop-20231122
20190829.060000.out_pnt.ww3,hafs_regional_atm_ocn_wav,intel,,900076,.ww3,develop-20231122
archs.2019_241_06.a,hafs_regional_atm_ocn_wav,intel,,40370176,.a,develop-20231122
archv.2019_241_06.a,hafs_regional_atm_ocn_wav,intel,,622854144,.a,develop-20231122
atmf006.nc,hafs_regional_atm_ocn_wav,intel,,1654575475,.nc,develop-20231122
sfcf006.nc,hafs_regional_atm_ocn_wav,intel,,160877643,.nc,develop-20231122
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_atm_ocn_wav,intel,,303343792,.nc,develop-20231122
ufs.hafs.ww3.r.2019-08-29-21600,hafs_regional_atm_ocn_wav,intel,,2089000800,.2019-08-29-21600,develop-20231122
atmf006.nc,hafs_regional_atm_thompson_gfdlsf,intel,,2077065876,.nc,develop-20231122
sfcf006.nc,hafs_regional_atm_thompson_gfdlsf,intel,,444140528,.nc,develop-20231122
20190829.060000.out_grd.ww3,hafs_regional_atm_wav,intel,,28153474,.ww3,develop-20231122
20190829.060000.out_pnt.ww3,hafs_regional_atm_wav,intel,,900076,.ww3,develop-20231122
atmf006.nc,hafs_regional_atm_wav,intel,,1637770941,.nc,develop-20231122
sfcf006.nc,hafs_regional_atm_wav,intel,,162472279,.nc,develop-20231122
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_atm_wav,intel,,89435476,.nc,develop-20231122
ufs.hafs.ww3.r.2019-08-29-21600,hafs_regional_atm_wav,intel,,2089000800,.2019-08-29-21600,develop-20231122
atmf006.nc,hafs_regional_docn,intel,,1655250607,.nc,develop-20231122
sfcf006.nc,hafs_regional_docn,intel,,160975855,.nc,develop-20231122
ufs.hafs.cpl.hi.2019-08-29-21600.nc,hafs_regional_docn,intel,,168038208,.nc,develop-20231122
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_docn,intel,,140426656,.nc,develop-20231122
ufs.hafs.docn.r.2019-08-29-21600.nc,hafs_regional_docn,intel,,1992,.nc,develop-20231122
atmf006.nc,hafs_regional_docn_oisst,intel,,1650203828,.nc,develop-20231122
sfcf006.nc,hafs_regional_docn_oisst,intel,,159652969,.nc,develop-20231122
ufs.hafs.cpl.hi.2019-08-29-21600.nc,hafs_regional_docn_oisst,intel,,201146088,.nc,develop-20231122
ufs.hafs.cpl.r.2019-08-29-21600.nc,hafs_regional_docn_oisst,intel,,165894256,.nc,develop-20231122
ufs.hafs.docn.r.2019-08-29-21600.nc,hafs_regional_docn_oisst,intel,,3984,.nc,develop-20231122
atmf000.nc,hrrr_c3_debug,intel,,483650909,.nc,develop-20231122
atmf001.nc,hrrr_c3_debug,intel,,483650909,.nc,develop-20231122
sfcf000.nc,hrrr_c3_debug,intel,,46612156,.nc,develop-20231122
sfcf001.nc,hrrr_c3_debug,intel,,46612156,.nc,develop-20231122
atmf000.nc,hrrr_control_debug_dyn32_phy32,intel,,483650909,.nc,develop-20231122
atmf001.nc,hrrr_control_debug_dyn32_phy32,intel,,483650909,.nc,develop-20231122
sfcf000.nc,hrrr_control_debug_dyn32_phy32,intel,,46612156,.nc,develop-20231122
sfcf001.nc,hrrr_control_debug_dyn32_phy32,intel,,46612156,.nc,develop-20231122
atmf000.nc,hrrr_control_debug,intel,,483650909,.nc,develop-20231122
atmf001.nc,hrrr_control_debug,intel,,483650909,.nc,develop-20231122
sfcf000.nc,hrrr_control_debug,intel,,46612156,.nc,develop-20231122
sfcf001.nc,hrrr_control_debug,intel,,46612156,.nc,develop-20231122
GFSFLX.GrbF00,hrrr_control_dyn32_phy32,intel,,2618622,.GrbF00,develop-20231122
GFSFLX.GrbF09,hrrr_control_dyn32_phy32,intel,,5894816,.GrbF09,develop-20231122
GFSFLX.GrbF12,hrrr_control_dyn32_phy32,intel,,6147010,.GrbF12,develop-20231122
GFSPRS.GrbF00,hrrr_control_dyn32_phy32,intel,,67949301,.GrbF00,develop-20231122
GFSPRS.GrbF09,hrrr_control_dyn32_phy32,intel,,65174962,.GrbF09,develop-20231122
GFSPRS.GrbF12,hrrr_control_dyn32_phy32,intel,,64812046,.GrbF12,develop-20231122
20210322.120000.coupler.res,hrrr_control_dyn32_phy32,intel,RESTART,300,.res,develop-20231122
20210322.120000.fv_core.res.nc,hrrr_control_dyn32_phy32,intel,RESTART,20852,.nc,develop-20231122
20210322.120000.fv_core.res.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.phy_data.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,57869291,.nc,develop-20231122
20210322.120000.phy_data.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,57869291,.nc,develop-20231122
20210322.120000.phy_data.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,57869291,.nc,develop-20231122
20210322.120000.phy_data.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,57869291,.nc,develop-20231122
20210322.120000.phy_data.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,57869291,.nc,develop-20231122
20210322.120000.phy_data.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,57869291,.nc,develop-20231122
20210322.120000.sfc_data.tile1.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498993,.nc,develop-20231122
20210322.120000.sfc_data.tile2.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498993,.nc,develop-20231122
20210322.120000.sfc_data.tile3.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498993,.nc,develop-20231122
20210322.120000.sfc_data.tile4.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498993,.nc,develop-20231122
20210322.120000.sfc_data.tile5.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498993,.nc,develop-20231122
20210322.120000.sfc_data.tile6.nc,hrrr_control_dyn32_phy32,intel,RESTART,10498993,.nc,develop-20231122
atmf000.nc,hrrr_control_dyn32_phy32,intel,,483650909,.nc,develop-20231122
atmf009.nc,hrrr_control_dyn32_phy32,intel,,483650909,.nc,develop-20231122
atmf012.nc,hrrr_control_dyn32_phy32,intel,,483650909,.nc,develop-20231122
sfcf000.nc,hrrr_control_dyn32_phy32,intel,,46612156,.nc,develop-20231122
sfcf009.nc,hrrr_control_dyn32_phy32,intel,,46612156,.nc,develop-20231122
sfcf012.nc,hrrr_control_dyn32_phy32,intel,,46612156,.nc,develop-20231122
GFSFLX.GrbF00,hrrr_control,intel,,2618224,.GrbF00,develop-20231122
GFSFLX.GrbF09,hrrr_control,intel,,5896824,.GrbF09,develop-20231122
GFSFLX.GrbF12,hrrr_control,intel,,6146872,.GrbF12,develop-20231122
GFSPRS.GrbF00,hrrr_control,intel,,67949988,.GrbF00,develop-20231122
GFSPRS.GrbF09,hrrr_control,intel,,65198855,.GrbF09,develop-20231122
GFSPRS.GrbF12,hrrr_control,intel,,64817996,.GrbF12,develop-20231122
20210322.120000.coupler.res,hrrr_control,intel,RESTART,300,.res,develop-20231122
20210322.120000.fv_core.res.nc,hrrr_control,intel,RESTART,20852,.nc,develop-20231122
20210322.120000.fv_core.res.tile1.nc,hrrr_control,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile2.nc,hrrr_control,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile3.nc,hrrr_control,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile4.nc,hrrr_control,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile5.nc,hrrr_control,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_core.res.tile6.nc,hrrr_control,intel,RESTART,38041156,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile1.nc,hrrr_control,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile2.nc,hrrr_control,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile3.nc,hrrr_control,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile4.nc,hrrr_control,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile5.nc,hrrr_control,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_srf_wnd.res.tile6.nc,hrrr_control,intel,RESTART,97640,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile1.nc,hrrr_control,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile2.nc,hrrr_control,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile3.nc,hrrr_control,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile4.nc,hrrr_control,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile5.nc,hrrr_control,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.fv_tracer.res.tile6.nc,hrrr_control,intel,RESTART,61414359,.nc,develop-20231122
20210322.120000.phy_data.tile1.nc,hrrr_control,intel,RESTART,115562987,.nc,develop-20231122
20210322.120000.phy_data.tile2.nc,hrrr_control,intel,RESTART,115562987,.nc,develop-20231122
20210322.120000.phy_data.tile3.nc,hrrr_control,intel,RESTART,115562987,.nc,develop-20231122
20210322.120000.phy_data.tile4.nc,hrrr_control,intel,RESTART,115562987,.nc,develop-20231122
20210322.120000.phy_data.tile5.nc,hrrr_control,intel,RESTART,115562987,.nc,develop-20231122
20210322.120000.phy_data.tile6.nc,hrrr_control,intel,RESTART,115562987,.nc,develop-20231122
20210322.120000.sfc_data.tile1.nc,hrrr_control,intel,RESTART,20562865,.nc,develop-20231122
20210322.120000.sfc_data.tile2.nc,hrrr_control,intel,RESTART,20562865,.nc,develop-20231122
20210322.120000.sfc_data.tile3.nc,hrrr_control,intel,RESTART,20562865,.nc,develop-20231122
20210322.120000.sfc_data.tile4.nc,hrrr_control,intel,RESTART,20562865,.nc,develop-20231122
20210322.120000.sfc_data.tile5.nc,hrrr_control,intel,RESTART,20562865,.nc,develop-20231122
20210322.120000.sfc_data.tile6.nc,hrrr_control,intel,RESTART,20562865,.nc,develop-20231122
atmf000.nc,hrrr_control,intel,,483650909,.nc,develop-20231122
atmf009.nc,hrrr_control,intel,,483650909,.nc,develop-20231122
atmf012.nc,hrrr_control,intel,,483650909,.nc,develop-20231122
sfcf000.nc,hrrr_control,intel,,46612156,.nc,develop-20231122
sfcf009.nc,hrrr_control,intel,,46612156,.nc,develop-20231122
sfcf012.nc,hrrr_control,intel,,46612156,.nc,develop-20231122
atmf000.nc,hrrr_gf_debug,intel,,483650909,.nc,develop-20231122
atmf001.nc,hrrr_gf_debug,intel,,483650909,.nc,develop-20231122
sfcf000.nc,hrrr_gf_debug,intel,,46612156,.nc,develop-20231122
sfcf001.nc,hrrr_gf_debug,intel,,46612156,.nc,develop-20231122
GFSFLX.GrbF00,merra2_thompson,intel,,2758795,.GrbF00,develop-20231122
GFSFLX.GrbF21,merra2_thompson,intel,,6483754,.GrbF21,develop-20231122
GFSFLX.GrbF24,merra2_thompson,intel,,6704260,.GrbF24,develop-20231122
GFSPRS.GrbF00,merra2_thompson,intel,,68008465,.GrbF00,develop-20231122
GFSPRS.GrbF21,merra2_thompson,intel,,67534819,.GrbF21,develop-20231122
GFSPRS.GrbF24,merra2_thompson,intel,,67917922,.GrbF24,develop-20231122
20210323.060000.coupler.res,merra2_thompson,intel,RESTART,300,.res,develop-20231122
20210323.060000.fv_core.res.nc,merra2_thompson,intel,RESTART,20852,.nc,develop-20231122
20210323.060000.fv_core.res.tile1.nc,merra2_thompson,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile2.nc,merra2_thompson,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile3.nc,merra2_thompson,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile4.nc,merra2_thompson,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile5.nc,merra2_thompson,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile6.nc,merra2_thompson,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile1.nc,merra2_thompson,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile2.nc,merra2_thompson,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile3.nc,merra2_thompson,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile4.nc,merra2_thompson,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile5.nc,merra2_thompson,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile6.nc,merra2_thompson,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile1.nc,merra2_thompson,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile2.nc,merra2_thompson,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile3.nc,merra2_thompson,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile4.nc,merra2_thompson,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile5.nc,merra2_thompson,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile6.nc,merra2_thompson,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.phy_data.tile1.nc,merra2_thompson,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile2.nc,merra2_thompson,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile3.nc,merra2_thompson,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile4.nc,merra2_thompson,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile5.nc,merra2_thompson,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.phy_data.tile6.nc,merra2_thompson,intel,RESTART,39334868,.nc,develop-20231122
20210323.060000.sfc_data.tile1.nc,merra2_thompson,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile2.nc,merra2_thompson,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile3.nc,merra2_thompson,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile4.nc,merra2_thompson,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile5.nc,merra2_thompson,intel,RESTART,10005271,.nc,develop-20231122
20210323.060000.sfc_data.tile6.nc,merra2_thompson,intel,RESTART,10005271,.nc,develop-20231122
atmf000.nc,merra2_thompson,intel,,483650909,.nc,develop-20231122
atmf021.nc,merra2_thompson,intel,,483650909,.nc,develop-20231122
atmf024.nc,merra2_thompson,intel,,483650909,.nc,develop-20231122
sfcf000.nc,merra2_thompson,intel,,122519533,.nc,develop-20231122
sfcf021.nc,merra2_thompson,intel,,122519533,.nc,develop-20231122
sfcf024.nc,merra2_thompson,intel,,122519533,.nc,develop-20231122
atmf000.nc,rap_cires_ugwp_debug,intel,,483650909,.nc,develop-20231122
atmf001.nc,rap_cires_ugwp_debug,intel,,483650909,.nc,develop-20231122
sfcf000.nc,rap_cires_ugwp_debug,intel,,164013474,.nc,develop-20231122
sfcf001.nc,rap_cires_ugwp_debug,intel,,164013474,.nc,develop-20231122
atmf000.nc,rap_clm_lake_debug,intel,,483650909,.nc,develop-20231122
atmf001.nc,rap_clm_lake_debug,intel,,483650909,.nc,develop-20231122
sfcf000.nc,rap_clm_lake_debug,intel,,164013474,.nc,develop-20231122
sfcf001.nc,rap_clm_lake_debug,intel,,164013474,.nc,develop-20231122
atmf000.nc,rap_control_debug_dyn32_phy32,intel,,483650909,.nc,develop-20231122
atmf001.nc,rap_control_debug_dyn32_phy32,intel,,483650909,.nc,develop-20231122
sfcf000.nc,rap_control_debug_dyn32_phy32,intel,,164013474,.nc,develop-20231122
sfcf001.nc,rap_control_debug_dyn32_phy32,intel,,164013474,.nc,develop-20231122
atmf000.nc,rap_control_debug_dyn64_phy32,intel,,483653778,.nc,develop-20231122
atmf001.nc,rap_control_debug_dyn64_phy32,intel,,483653778,.nc,develop-20231122
sfcf000.nc,rap_control_debug_dyn64_phy32,intel,,164013494,.nc,develop-20231122
sfcf001.nc,rap_control_debug_dyn64_phy32,intel,,164013494,.nc,develop-20231122
atmf000.nc,rap_control_debug,intel,,483650909,.nc,develop-20231122
atmf001.nc,rap_control_debug,intel,,483650909,.nc,develop-20231122
sfcf000.nc,rap_control_debug,intel,,164013474,.nc,develop-20231122
sfcf001.nc,rap_control_debug,intel,,164013474,.nc,develop-20231122
GFSFLX.GrbF00,rap_control_dyn32_phy32,intel,,2666169,.GrbF00,develop-20231122
GFSFLX.GrbF09,rap_control_dyn32_phy32,intel,,6127060,.GrbF09,develop-20231122
GFSFLX.GrbF12,rap_control_dyn32_phy32,intel,,6370572,.GrbF12,develop-20231122
GFSPRS.GrbF00,rap_control_dyn32_phy32,intel,,68009446,.GrbF00,develop-20231122
GFSPRS.GrbF09,rap_control_dyn32_phy32,intel,,65471662,.GrbF09,develop-20231122
GFSPRS.GrbF12,rap_control_dyn32_phy32,intel,,65664392,.GrbF12,develop-20231122
20210323.060000.coupler.res,rap_control_dyn32_phy32,intel,RESTART,300,.res,develop-20231122
20210323.060000.fv_core.res.nc,rap_control_dyn32_phy32,intel,RESTART,20852,.nc,develop-20231122
20210323.060000.fv_core.res.tile1.nc,rap_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile2.nc,rap_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile3.nc,rap_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile4.nc,rap_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile5.nc,rap_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_core.res.tile6.nc,rap_control_dyn32_phy32,intel,RESTART,38041156,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile1.nc,rap_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile2.nc,rap_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile3.nc,rap_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile4.nc,rap_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile5.nc,rap_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_srf_wnd.res.tile6.nc,rap_control_dyn32_phy32,intel,RESTART,97640,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile1.nc,rap_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile2.nc,rap_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile3.nc,rap_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile4.nc,rap_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile5.nc,rap_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.fv_tracer.res.tile6.nc,rap_control_dyn32_phy32,intel,RESTART,61414359,.nc,develop-20231122
20210323.060000.phy_data.tile1.nc,rap_control_dyn32_phy32,intel,RESTART,76883870,.nc,develop-20231122
20210323.060000.phy_data.tile2.nc,rap_control_dyn32_phy32,intel,RESTART,76883870,.nc,develop-20231122
20210323.060000.phy_data.tile3.nc,rap_control_dyn32_phy32,intel,RESTART,76883870,.nc,develop-20231122
20210323.060000.phy_data.tile4.nc,rap_control_dyn32_phy32,intel,RESTART,76883870,.nc,develop-20231122
